question_id,sample_id,source_index,budget,question,category,population,evidence_id,dense_relation,association,dense_rank,cc80_rank,a3_rank,admission_phase
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,conv-48,73,32000,Did Jolene teach herself how to play the console?,1,other,18228a185cae03ab8bf8206719354173b17ec5a6d92e23373d0e1b251cd4e7bd,TIE_COMPLETE,NOT_APPLICABLE,2,1,4,INITIAL_RELEVANCE
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,conv-48,73,32000,Did Jolene teach herself how to play the console?,1,other,fea17adfdc1d690cc19598eb00aa213ae36a21eb3373cb8071a6752a969a0b90,TIE_COMPLETE,NOT_APPLICABLE,1,2,1,INITIAL_RELEVANCE
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,16000,What do Deborah and Jolene plan to try when they meet in a new cafe?,4,other,496f0c0335843e88ba8dbd84c8ebb2d0daeec4cf0a2b76db9ebe66532a5ac627,TIE_COMPLETE,NOT_APPLICABLE,3,2,9,INITIAL_RELEVANCE
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,16000,What do Deborah and Jolene plan to try when they meet in a new cafe?,4,other,bfc624154b6f231c553f06e12aed593e6f359bdecd13ef38daa1a2e1c02999f0,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,32000,What do Deborah and Jolene plan to try when they meet in a new cafe?,4,other,496f0c0335843e88ba8dbd84c8ebb2d0daeec4cf0a2b76db9ebe66532a5ac627,TIE_COMPLETE,NOT_APPLICABLE,3,2,9,INITIAL_RELEVANCE
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,32000,What do Deborah and Jolene plan to try when they meet in a new cafe?,4,other,bfc624154b6f231c553f06e12aed593e6f359bdecd13ef38daa1a2e1c02999f0,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,conv-48,75,16000,What card game is Deborah talking about?,3,targeted,7ae38f3c280bcb4698f7c85abadaa5e295c54224bdb00141293be6fed5d48ee9,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,conv-48,75,32000,What card game is Deborah talking about?,3,targeted,7ae38f3c280bcb4698f7c85abadaa5e295c54224bdb00141293be6fed5d48ee9,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,conv-48,76,16000,When did Jolene and her partner try scuba diving lessons?,2,targeted,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,conv-48,76,32000,When did Jolene and her partner try scuba diving lessons?,2,targeted,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,16000,Where did Jolene and her partner find a cool diving spot?,1,other,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de,LOSS,COMBINATION_ONLY,1,1,1,INITIAL_RELEVANCE
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,16000,Where did Jolene and her partner find a cool diving spot?,1,other,f00211a6b6364113370c272e88ddb32fcffb876d03a45bb6ffad2236ec4d090b,LOSS,COMBINATION_ONLY,56,26,60,ABSENT
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,32000,Where did Jolene and her partner find a cool diving spot?,1,other,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,32000,Where did Jolene and her partner find a cool diving spot?,1,other,f00211a6b6364113370c272e88ddb32fcffb876d03a45bb6ffad2236ec4d090b,TIE_COMPLETE,NOT_APPLICABLE,56,26,60,INITIAL_RELEVANCE
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,conv-48,78,16000,Where did Jolene and her partner spend most of September 2023?,2,targeted,3c7ba1b59a99ffd1f3469d60e1ade9a4f069127c53620de34822208062a11e6e,TIE_MISS,NOT_APPLICABLE,275,291,277,ABSENT
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,conv-48,78,32000,Where did Jolene and her partner spend most of September 2023?,2,targeted,3c7ba1b59a99ffd1f3469d60e1ade9a4f069127c53620de34822208062a11e6e,TIE_MISS,NOT_APPLICABLE,275,291,277,ABSENT
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,16000,Has Deborah tried surfing?,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a,TIE_COMPLETE,NOT_APPLICABLE,10,14,19,INITIAL_RELEVANCE
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,16000,Has Deborah tried surfing?,1,other,2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73,TIE_COMPLETE,NOT_APPLICABLE,5,3,4,INITIAL_RELEVANCE
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,32000,Has Deborah tried surfing?,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a,TIE_COMPLETE,NOT_APPLICABLE,10,14,19,INITIAL_RELEVANCE
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,32000,Has Deborah tried surfing?,1,other,2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73,TIE_COMPLETE,NOT_APPLICABLE,5,3,4,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,16000,Has Jolene tried surfing?,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a,TIE_COMPLETE,NOT_APPLICABLE,10,14,19,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,16000,Has Jolene tried surfing?,1,other,2966e439153eacd2a35f5a546a77dfff1f0ff3aa2b756390ba154bbdd7eaf5bb,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,16000,Has Jolene tried surfing?,1,other,6a920301283ce8a9f52005c3b035ba76ad1ba775a94f4e62d85dfdde4557100d,TIE_COMPLETE,NOT_APPLICABLE,4,9,11,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,32000,Has Jolene tried surfing?,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a,TIE_COMPLETE,NOT_APPLICABLE,10,14,19,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,32000,Has Jolene tried surfing?,1,other,2966e439153eacd2a35f5a546a77dfff1f0ff3aa2b756390ba154bbdd7eaf5bb,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,32000,Has Jolene tried surfing?,1,other,6a920301283ce8a9f52005c3b035ba76ad1ba775a94f4e62d85dfdde4557100d,TIE_COMPLETE,NOT_APPLICABLE,4,9,11,INITIAL_RELEVANCE
991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,conv-48,81,16000,When did the Deboran and Jolene agree to go surfing?,2,targeted,bb7be7ae52096b93d752172654149fa58c1665609ff483daa95c7511f978f87d,TIE_COMPLETE,NOT_APPLICABLE,18,32,27,PROTECTED_SPREAD
991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,conv-48,81,32000,When did the Deboran and Jolene agree to go surfing?,2,targeted,bb7be7ae52096b93d752172654149fa58c1665609ff483daa95c7511f978f87d,TIE_COMPLETE,NOT_APPLICABLE,18,32,27,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,16000,Which locations does Deborah practice her yoga at?,1,breadth,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba,TIE_MISS,NOT_APPLICABLE,18,23,5,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,16000,Which locations does Deborah practice her yoga at?,1,breadth,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6,TIE_MISS,NOT_APPLICABLE,30,35,35,PROTECTED_SPREAD
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,16000,Which locations does Deborah practice her yoga at?,1,breadth,33eff07d68e9cda55ee6efdfda550d8aa4bedde2af0de9d84a03561074be3c5d,TIE_MISS,NOT_APPLICABLE,90,69,93,ABSENT
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,16000,Which locations does Deborah practice her yoga at?,1,breadth,3b077c9b5835cd417726f57124d2dd3482a1d5e90aa014965bb36a3eeae06a16,TIE_MISS,NOT_APPLICABLE,27,10,32,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,16000,Which locations does Deborah practice her yoga at?,1,breadth,7e690c7e632e9e02a98e3a81fcfbc1eea836efde5a2a05760192e38e294cc97d,TIE_MISS,NOT_APPLICABLE,5,24,3,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,32000,Which locations does Deborah practice her yoga at?,1,breadth,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba,TIE_COMPLETE,NOT_APPLICABLE,18,23,5,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,32000,Which locations does Deborah practice her yoga at?,1,breadth,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6,TIE_COMPLETE,NOT_APPLICABLE,30,35,35,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,32000,Which locations does Deborah practice her yoga at?,1,breadth,33eff07d68e9cda55ee6efdfda550d8aa4bedde2af0de9d84a03561074be3c5d,TIE_COMPLETE,NOT_APPLICABLE,90,69,93,PROTECTED_SPREAD
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,32000,Which locations does Deborah practice her yoga at?,1,breadth,3b077c9b5835cd417726f57124d2dd3482a1d5e90aa014965bb36a3eeae06a16,TIE_COMPLETE,NOT_APPLICABLE,27,10,32,INITIAL_RELEVANCE
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,32000,Which locations does Deborah practice her yoga at?,1,breadth,7e690c7e632e9e02a98e3a81fcfbc1eea836efde5a2a05760192e38e294cc97d,TIE_COMPLETE,NOT_APPLICABLE,5,24,3,INITIAL_RELEVANCE
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,16000,What kind of professional activities does Jolene participate in to gain more experience in her field?,1,other,038b2ebc8b64692435559530f4483cc5436270c86118381920b4364a7e2361fb,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,16000,What kind of professional activities does Jolene participate in to gain more experience in her field?,1,other,a7f755802931123ab21d1ed81b0560be61200577346bed065b27bef6764ace95,TIE_COMPLETE,NOT_APPLICABLE,4,2,9,INITIAL_RELEVANCE
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,32000,What kind of professional activities does Jolene participate in to gain more experience in her field?,1,other,038b2ebc8b64692435559530f4483cc5436270c86118381920b4364a7e2361fb,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,32000,What kind of professional activities does Jolene participate in to gain more experience in her field?,1,other,a7f755802931123ab21d1ed81b0560be61200577346bed065b27bef6764ace95,TIE_COMPLETE,NOT_APPLICABLE,4,2,9,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,16000,What kind of engineering projects has Jolene worked on?,1,breadth,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649,TIE_COMPLETE,NOT_APPLICABLE,4,11,5,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,16000,What kind of engineering projects has Jolene worked on?,1,breadth,2e136d377dbf9315f4aece6bf3382e5a18851574d0875f40b13da645d3d949dd,TIE_COMPLETE,NOT_APPLICABLE,21,25,24,PROTECTED_SPREAD
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,16000,What kind of engineering projects has Jolene worked on?,1,breadth,59eaa073eb35f2606fa1165b7e0dd40eccb25cb69e0ac3fcf9eea848b287961e,TIE_COMPLETE,NOT_APPLICABLE,24,34,28,PROTECTED_SPREAD
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,16000,What kind of engineering projects has Jolene worked on?,1,breadth,85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4,TIE_COMPLETE,NOT_APPLICABLE,3,9,4,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,16000,What kind of engineering projects has Jolene worked on?,1,breadth,cae5b3201e9f13a50d282b6e0e08a9a5b168bf075c1f429985683c78fa351f1e,TIE_COMPLETE,NOT_APPLICABLE,16,16,19,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,32000,What kind of engineering projects has Jolene worked on?,1,breadth,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649,TIE_COMPLETE,NOT_APPLICABLE,4,11,5,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,32000,What kind of engineering projects has Jolene worked on?,1,breadth,2e136d377dbf9315f4aece6bf3382e5a18851574d0875f40b13da645d3d949dd,TIE_COMPLETE,NOT_APPLICABLE,21,25,24,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,32000,What kind of engineering projects has Jolene worked on?,1,breadth,59eaa073eb35f2606fa1165b7e0dd40eccb25cb69e0ac3fcf9eea848b287961e,TIE_COMPLETE,NOT_APPLICABLE,24,34,28,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,32000,What kind of engineering projects has Jolene worked on?,1,breadth,85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4,TIE_COMPLETE,NOT_APPLICABLE,3,9,4,INITIAL_RELEVANCE
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,32000,What kind of engineering projects has Jolene worked on?,1,breadth,cae5b3201e9f13a50d282b6e0e08a9a5b168bf075c1f429985683c78fa351f1e,TIE_COMPLETE,NOT_APPLICABLE,16,16,19,INITIAL_RELEVANCE
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,16000,Which community activities have Deborah and Anna participated in?,1,other,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba,TIE_COMPLETE,NOT_APPLICABLE,41,24,46,PROTECTED_SPREAD
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,16000,Which community activities have Deborah and Anna participated in?,1,other,191df7eaec6ef0c3cb5b9ce370f2439efc3df6784ac2706cabeabb9c9f9a9aa6,TIE_COMPLETE,NOT_APPLICABLE,2,4,2,INITIAL_RELEVANCE
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,16000,Which community activities have Deborah and Anna participated in?,1,other,3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1,TIE_COMPLETE,NOT_APPLICABLE,4,1,13,INITIAL_RELEVANCE
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,32000,Which community activities have Deborah and Anna participated in?,1,other,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba,TIE_COMPLETE,NOT_APPLICABLE,41,24,46,INITIAL_RELEVANCE
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,32000,Which community activities have Deborah and Anna participated in?,1,other,191df7eaec6ef0c3cb5b9ce370f2439efc3df6784ac2706cabeabb9c9f9a9aa6,TIE_COMPLETE,NOT_APPLICABLE,2,4,2,INITIAL_RELEVANCE
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,32000,Which community activities have Deborah and Anna participated in?,1,other,3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1,TIE_COMPLETE,NOT_APPLICABLE,4,1,13,INITIAL_RELEVANCE
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,16000,What gifts has Deborah received?,1,breadth,38cd07f1f82f37186114a7a674d9ae6ef693da8797bfdeea7e7d34be11912fce,TIE_MISS,NOT_APPLICABLE,267,273,268,ABSENT
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,16000,What gifts has Deborah received?,1,breadth,6e76630a6bedba25bc1eb8662a63343ac8ad032e70f96e0addd23f1a19bb2d86,TIE_MISS,NOT_APPLICABLE,15,2,21,INITIAL_RELEVANCE
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,16000,What gifts has Deborah received?,1,breadth,8669cc51113605215021d9fbe0bc924fe04d5a8c62a740834d58eeae7e9c3dc6,TIE_MISS,NOT_APPLICABLE,66,44,69,ABSENT
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,16000,What gifts has Deborah received?,1,breadth,c2400189a48c4f7d994cff2f646317f5ca1f5fcefdd6e427cc50271aed8a57b1,TIE_MISS,NOT_APPLICABLE,94,108,97,ABSENT
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,16000,What gifts has Deborah received?,1,breadth,cc67d331632bcf354e4b30d1733e0ad71883a9db234a02eac04503d95e445398,TIE_MISS,NOT_APPLICABLE,221,232,222,ABSENT
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,32000,What gifts has Deborah received?,1,breadth,38cd07f1f82f37186114a7a674d9ae6ef693da8797bfdeea7e7d34be11912fce,TIE_MISS,NOT_APPLICABLE,267,273,268,ABSENT
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,32000,What gifts has Deborah received?,1,breadth,6e76630a6bedba25bc1eb8662a63343ac8ad032e70f96e0addd23f1a19bb2d86,TIE_MISS,NOT_APPLICABLE,15,2,21,INITIAL_RELEVANCE
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,32000,What gifts has Deborah received?,1,breadth,8669cc51113605215021d9fbe0bc924fe04d5a8c62a740834d58eeae7e9c3dc6,TIE_MISS,NOT_APPLICABLE,66,44,69,INITIAL_RELEVANCE
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,32000,What gifts has Deborah received?,1,breadth,c2400189a48c4f7d994cff2f646317f5ca1f5fcefdd6e427cc50271aed8a57b1,TIE_MISS,NOT_APPLICABLE,94,108,97,PROTECTED_SPREAD
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,32000,What gifts has Deborah received?,1,breadth,cc67d331632bcf354e4b30d1733e0ad71883a9db234a02eac04503d95e445398,TIE_MISS,NOT_APPLICABLE,221,232,222,ABSENT
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,16000,Which countries has Deborah traveled to?,1,other,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,16000,Which countries has Deborah traveled to?,1,other,45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81,TIE_COMPLETE,NOT_APPLICABLE,51,70,54,PROTECTED_SPREAD
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,32000,Which countries has Deborah traveled to?,1,other,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,32000,Which countries has Deborah traveled to?,1,other,45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81,TIE_COMPLETE,NOT_APPLICABLE,51,70,54,PROTECTED_SPREAD
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,16000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73,TIE_MISS,NOT_APPLICABLE,133,90,135,ABSENT
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,16000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1,TIE_MISS,NOT_APPLICABLE,68,81,73,ABSENT
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,16000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,507b8f09006345039999887c9b39be450e78d95c7970907bf5d2ff95b4b65ff7,TIE_MISS,NOT_APPLICABLE,44,62,49,ABSENT
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,16000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,bdfc1883f720b08a0c51a3ebf4bf78b3260ed01285119c8ea63189ebd827763d,TIE_MISS,NOT_APPLICABLE,69,78,74,ABSENT
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,16000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,cc628a40d62bb679cb2359fecd43037c9454354400eb563434a10592a8915851,TIE_MISS,NOT_APPLICABLE,4,6,10,INITIAL_RELEVANCE
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,32000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73,TIE_MISS,NOT_APPLICABLE,133,90,135,ABSENT
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,32000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1,TIE_MISS,NOT_APPLICABLE,68,81,73,PROTECTED_SPREAD
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,32000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,507b8f09006345039999887c9b39be450e78d95c7970907bf5d2ff95b4b65ff7,TIE_MISS,NOT_APPLICABLE,44,62,49,PROTECTED_SPREAD
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,32000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,bdfc1883f720b08a0c51a3ebf4bf78b3260ed01285119c8ea63189ebd827763d,TIE_MISS,NOT_APPLICABLE,69,78,74,PROTECTED_SPREAD
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,32000,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,cc628a40d62bb679cb2359fecd43037c9454354400eb563434a10592a8915851,TIE_MISS,NOT_APPLICABLE,4,6,10,INITIAL_RELEVANCE
15fa816c97b214738c3701ed2127d8ea75fc81bf69cc50a272be5b059e6a6f4f,conv-48,100,16000,"What project did Jolene finish last week before 23 January, 2023?",4,targeted,85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4,TIE_COMPLETE,NOT_APPLICABLE,2,1,4,INITIAL_RELEVANCE
15fa816c97b214738c3701ed2127d8ea75fc81bf69cc50a272be5b059e6a6f4f,conv-48,100,32000,"What project did Jolene finish last week before 23 January, 2023?",4,targeted,85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4,TIE_COMPLETE,NOT_APPLICABLE,2,1,4,INITIAL_RELEVANCE
09c3b1833d7cc23d7f493a3d37516069fc7d4cc5f4517c94b80bff9256c61566,conv-48,101,16000,When did Jolene buy her pet snake?,4,targeted,a74f1069877963e4bcd2e411b81e396050f54323e9accc2a7de6f95c72f62fba,TIE_COMPLETE,NOT_APPLICABLE,8,12,15,INITIAL_RELEVANCE
09c3b1833d7cc23d7f493a3d37516069fc7d4cc5f4517c94b80bff9256c61566,conv-48,101,32000,When did Jolene buy her pet snake?,4,targeted,a74f1069877963e4bcd2e411b81e396050f54323e9accc2a7de6f95c72f62fba,TIE_COMPLETE,NOT_APPLICABLE,8,12,15,INITIAL_RELEVANCE
26bca3298fa62beb98454e530cc51f8243b8c01d24b76c8c48caeba88e168996,conv-48,102,16000,"What project was Jolene working on as of 1 February, 2023?",4,targeted,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649,TIE_COMPLETE,NOT_APPLICABLE,8,4,12,INITIAL_RELEVANCE
