question_id,sample_id,source_index,question,category,population,carrier_count,session_count,structure,flags,complete_16000,evidence_delivered_16000,miss_state_16000,dense_relation_16000,association_16000,complete_32000,evidence_delivered_32000,miss_state_32000,dense_relation_32000,association_32000,longitudinal
78203f8d02cdd1ebae13935d5c0a725ffff57cb2a072291590a17631e3f36a8a,conv-48,32,When was Deborah in Bali?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
576f3f9eb798102ca499109e43cd023c9ab34aefebdb528f60f913ecce04b2b9,conv-48,33,How long have Jolene and her partner been together?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
43707a9c0ed4555c1a8b137dc43a7551323cfbed7539f881a8ac1c0088df49d0,conv-48,34,Which year did Jolene and her partner start dating?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
eeeeab59969c1b1007e1b7bbc351155b997d6b7738484f7584740069f78a9dab,conv-48,35,When did Deborah go for her first morning jog in a nearby park?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5ba11752ff6814243917467d37478f438aa7ad20cefc9a6e69d2af3429afced0,conv-48,36,How old is Jolene?,3,breadth,10,7,MULTI_SESSION,UNMARKED,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,5,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
fd273a936b5dece8596fea19d0094698aa4120121a69007d02c06974d051327f,conv-48,37,When did Jolene take Seraphim to the park?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a3bd13818136b67f06e9f1e3125688c5020eceda426e7fb94a38f5baa2565e29,conv-48,38,When did Deborah start the yoga class in the neighborhood?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c4ddf270603b770f39f6ddfc480111cf6ed281c6523ed105b17adad3bf1a3803,conv-48,39,What time management techniques do Deborah and Jolene use?,1,other,4,2,MULTI_SESSION,UNMARKED,False,3,PARTIAL_EVIDENCE,LOSS,A3_ONLY,True,4,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
27d997dc256dda354c7ae9b7e417b2941985560d655a05a6f02aa0956f6fc8e3,conv-48,40,Does Deborah live close to the beach or the mountains?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4ceca4f655151391e94a01b2c8b88d4d721ef4c27e99e29488108b0ed830a194,conv-48,41,What ways do Deborah and Jolene use to enhance their yoga practice?,1,other,4,2,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,3,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
602f9e8d02ed6cd3807bd13ded92616c8875aa887cdefc09e34fa399a5fca35e,conv-48,42,What music pieces does Deborah listen to during her yoga practice?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
31a9c7a08ed46a7883beec73719c136adb67a2bcb0e81fdc9d480253ed450e09,conv-48,43,When did Deborah go for a bicycle ride with Anna?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e0178addf675bcc1469ce274fca0b1c8c46857f6491d6c5aea73d88a426f00e6,conv-48,44,When did Deborah go to an art show with Anna?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e6e0ec1c0cd160955eb3a2ce0c5fa613dd0fa70fb2f9a4501b74ca3e376b59b0,conv-48,45,When did Jolene finish her robotics project?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
65a9472eb8ce6d515a91a659ff59d3959a46375982d4f83eb86f54949b7f6d2f,conv-48,46,How long did Jolene work on the robotics project given to her by her Professor?,2,breadth,3,3,MULTI_SESSION,TEMPORAL,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,conv-48,47,When did Jolene do yoga at Talkeetna?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1e33cf5d302da830d5f27fe375280acb0af434b7243e442b189e60c47bde94f4,conv-48,48,Which US state did Jolene visit during her internship?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,conv-48,49,How long has Jolene been doing yoga and meditation?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,conv-48,50,Which year did Jolene start practicing yoga?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,conv-48,51,When did Jolene buy a new aquarium for Seraphim?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,conv-48,52,When did Jolene lose a lot of progress in her work?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,conv-48,53,When did Jolene adopt her snake Susie?,2,other,2,2,MULTI_SESSION,TEMPORAL,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,conv-48,54,Which pet did Jolene adopt first - Susie or Seraphim?,2,other,3,2,MULTI_SESSION,TEMPORAL|ENUMERATION,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,conv-48,55,Which pet did Jolene adopt more recently - Susie or Seraphim?,2,other,3,2,MULTI_SESSION,ENUMERATION,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,conv-48,56,When did Deborah lead a meditation session during the sunset?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,GAIN,CC80_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,conv-48,57,When did Jolene gift her partner a new console?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,conv-48,58,What games does Jolene recommend for Deborah?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,GAIN,CC80_ONLY,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,conv-48,59,What do Deborah and her husband do together?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,conv-48,60,When did Deborah go to a yoga retreat near her mom's place?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,conv-48,61,What projects is Jolene planning for next year?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,TEMPORAL,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,conv-48,62,Where did Deborah get her cats?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,LOCATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,conv-48,63,How old are Deborah's cats?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,conv-48,64,Does Deborah like cats?,4,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,conv-48,65,Which country was Jolene located in during the last week of August 2023?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,conv-48,66,When did Jolene and her partner return home from Rio de Janeiro?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,conv-48,67,What was Jolene doing with her partner in Rio de Janeiro?,4,other,4,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,False,3,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,3,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,conv-48,68,When did Deborah visit Brazil?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,conv-48,69,Have Deborah and Jolene been to Rio de Janeiro?,4,other,3,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,conv-48,70,Is the friend who wrote Deborah the motivational quote no longer alive?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,conv-48,71,When did Deborah go to a community meetup?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,conv-48,72,When did Jolene's parents give her first console?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,conv-48,73,Did Jolene teach herself how to play the console?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,What do Deborah and Jolene plan to try when they meet in a new cafe?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,TEMPORAL,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,conv-48,75,What card game is Deborah talking about?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,conv-48,76,When did Jolene and her partner try scuba diving lessons?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,Where did Jolene and her partner find a cool diving spot?,1,other,2,2,MULTI_SESSION,LOCATION,False,1,PARTIAL_EVIDENCE,LOSS,COMBINATION_ONLY,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,conv-48,78,Where did Jolene and her partner spend most of September 2023?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,Has Deborah tried surfing?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,Has Jolene tried surfing?,1,other,3,2,MULTI_SESSION,UNMARKED,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,conv-48,81,When did the Deboran and Jolene agree to go surfing?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,Which locations does Deborah practice her yoga at?,1,breadth,5,4,MULTI_SESSION,LOCATION|ENUMERATION,False,4,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,5,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,What kind of professional activities does Jolene participate in to gain more experience in her field?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,What kind of engineering projects has Jolene worked on?,1,breadth,5,4,MULTI_SESSION,UNMARKED,True,5,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,5,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,Which community activities have Deborah and Anna participated in?,1,other,3,2,MULTI_SESSION,ENUMERATION,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,What gifts has Deborah received?,1,breadth,5,3,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,3,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,Which countries has Deborah traveled to?,1,other,2,2,MULTI_SESSION,ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,What activities does Deborah pursue besides practicing and teaching yoga?,1,breadth,5,4,MULTI_SESSION,ENUMERATION,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,4,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
15fa816c97b214738c3701ed2127d8ea75fc81bf69cc50a272be5b059e6a6f4f,conv-48,100,"What project did Jolene finish last week before 23 January, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
09c3b1833d7cc23d7f493a3d37516069fc7d4cc5f4517c94b80bff9256c61566,conv-48,101,When did Jolene buy her pet snake?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
26bca3298fa62beb98454e530cc51f8243b8c01d24b76c8c48caeba88e168996,conv-48,102,"What project was Jolene working on as of 1 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c13830ea5c41826620525686398465fb8b7cdf279368441dbeeb7d4497c667f9,conv-48,103,Where did Deborah meet her new neighbor Anna?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
f49c08da76a075098039d45512c94be141c9ad7a05a34e25a519efab70190d19,conv-48,104,What activity did Jolene and her partner plan to do together instead of resuming yoga?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e45f8f784f2ceb5f959f05d4ef90c142f2214de2f0208040abd6825d15dfe441,conv-48,105,"What milestone did Jolene achieve recently on 4 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3b40260ee02035532bc6123c90cb9674dac2526cd7ae1512c727e2ad00a17764,conv-48,106,"What is Jolene's favorite book which she mentioned on 4 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
bef7e8f867f531a1cfadafcf497d9c7b912c8fcb4d66f22d538832b408eadc9c,conv-48,107,What does Deborah bring with her whenever she comes to reflect on her mom?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
369b7faf7ec147ed043654691af201b9c00ee1700aa7c9fbf07058c8308b4e81,conv-48,108,"What new outlook did Jolene gain after her mini retreat on 9 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e426318d990ba82b4cc4d7fa2471c4bcb8f12543a670dd9ae7129940f15c351a,conv-48,109,"What cool stuff did Jolene accomplish at the retreat on 9 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3f7daf356aa794d079e69a95e54bb6fe31f2c42e2516a1f35789e6b1a962da6a,conv-48,110,"What idea did Jolene have to help underprivileged kids learn about STEM subjects on 9 February, 2023?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0f23ef8d799f06675376c7e11d6bc3407baf100129e354cd28509622047b07af,conv-48,111,How does Jolene plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ffd0f86b4d561676f2d3f48c9c4f1a8183e12798f9a2233b442eee6af9d78f4b,conv-48,112,What gave Deborah peace in the garden she visited?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
444bf90f093d281a24f09a498966f0b17a5576a5349bc6c3da79b42f0d6ba896,conv-48,113,Why did Deborah spend time in the garden?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d23b69cbaab2f9c57f96fa5c0ae07f9632dfd0fa8394c148aca8973e40ea74d2,conv-48,114,How did Jolene and her partner initially meet?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
849ba027bb271231d2deb5986e0bccdd2707fba990fffb7460d12a9ff0f96943,conv-48,115,What activity does Deborah incorporate into her daily routine after going for a morning jog in the park?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2e758daf35d89b4666f5be628ad52565178e7e160d761a02b87b26459d6d7582,conv-48,116,"According to Jolene, what does exercise help her to feel?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
