question_id,sample_id,source_index,category,population,evidence_ids,cc80_16000_evidence,cc80_16000_complete,cc80_32000_evidence,cc80_32000_complete,aspect_static_16000_evidence,aspect_static_16000_complete,aspect_static_32000_evidence,aspect_static_32000_complete,fanout_16000_evidence,fanout_16000_complete,fanout_32000_evidence,fanout_32000_complete
a25635fb8037d20663339b3b67a8d7efb97d59d7097522f54b553ffc53ae4665,conv-48,20,1,breadth,2b96ad1aa8fdecbb8031971b1185dcd17ddeb673ae806a908ab7308c80fef371|492caa7f4a207aac33373f10e1d2303ffc0dc51db48a15094b079a4814eaa492|de3bd87534d78792641450ef4929924c7d04f1bdb95f502423394384bfa208f4|eef2cef5fa230fc6e6ad0e567b08baee52d37aa7c3e900dc45f44dda3aa5146d|f5ba371eb707cc9733a8dd01ac56cb80f9ec5193df8ba4d672878eab59d07084,5,True,5,True,5,True,5,True,5,True,5,True
5dfb999da5cb61e7797d5d4a7fa5436421cbfd25318364763a382dfb41eb7cbd,conv-48,21,2,targeted,2b96ad1aa8fdecbb8031971b1185dcd17ddeb673ae806a908ab7308c80fef371,1,True,1,True,1,True,1,True,1,True,1,True
323421cffd617af3ca43217a4b5f039fa331f2eb55cdda0fadc75ec3ce5982e7,conv-48,22,2,targeted,8e9511389a47d25ee4fc884b690a605ed36404775a8fb117e19f3c7be45726f6,1,True,1,True,1,True,1,True,1,True,1,True
055fdf43f6c62788946169b6c3b4663f0181a846783c7b1ad3048d481ef53f18,conv-48,23,3,other,2b96ad1aa8fdecbb8031971b1185dcd17ddeb673ae806a908ab7308c80fef371|9b025525f0da2de338b659bee8311da65ad398709875954dc2582c68ee2d87e9,0,False,0,False,0,False,1,False,0,False,0,False
d8559fe598e71b83244b62da8d851ca301ae9f7bf71e3258dc87856ddcf06420,conv-48,24,1,other,6122275bf8cc057bffe69edae89294da8b80f0cd78bf1f7b0a429ff3872bbd50|84e184d5d75a32852dca33a7667a2e085b24ce98ee3a56d0371c19f6cf04faf2|b0ae469c828f434678a4579f0c9a543e4d5786da48b268d1b78f82344f7baa2a,3,True,3,True,3,True,3,True,3,True,3,True
13bec973ecb1faed61ae5a63a13d94cda9c4233559c50c4f22d9a2d661d2dacd,conv-48,25,4,other,98369e84ded0b6ff745174e65cce3a0938c308252640bf3fca5202b96e16886b|a1e76461396b6dabf9c4ee3057d3ab4b0cd81fa0880f7a0c4ca7b44940568892,1,False,1,False,1,False,1,False,1,False,1,False
98f0c5acdd8273159407d76d7570473eb0f70941fb9473f16060517a5499f720,conv-48,26,2,targeted,a1e76461396b6dabf9c4ee3057d3ab4b0cd81fa0880f7a0c4ca7b44940568892,1,True,1,True,1,True,1,True,1,True,1,True
c61978a98dbc75202b91a9688264d454fdba046a3b83e9480014283b29d518a8,conv-48,27,2,targeted,5b8a014d7ba07ea8068e9b7ad414067b1c9849cd928c6d647a1104670dea9303,1,True,1,True,1,True,1,True,1,True,1,True
25aacd2f3e45f92c2570f9d56401587ff14215f5841cce8e74e38794bbc5b782,conv-48,28,3,targeted,5b8a014d7ba07ea8068e9b7ad414067b1c9849cd928c6d647a1104670dea9303,1,True,1,True,1,True,1,True,1,True,1,True
2fc0bdaefd7abf0af339cba89e2ec2a0ad44f2999c03523d3b1e0e0acb891235,conv-48,29,2,targeted,9897f92924543cc107e63740c1b684053d633377b2a521694c75d7053df2eaec,1,True,1,True,1,True,1,True,1,True,1,True
9c554632f4aae30e17b7c19c91ded7acedf7f88f219b4c497d0588e2a1a47979,conv-48,30,2,targeted,c8724f01b77c98c7a1bb2d8d46891148abf3d525661c323d49b837801b97cfd1,1,True,1,True,1,True,1,True,1,True,1,True
f656df3f0d025693da8c6357b1aa23d194423f82c60c8c8606e77fc3e8c600b9,conv-48,31,2,targeted,498effe43d6b99df54de9b249f0a88a6029c91cfce452c40df3be2cf83f6a2aa,1,True,1,True,1,True,1,True,1,True,1,True
78203f8d02cdd1ebae13935d5c0a725ffff57cb2a072291590a17631e3f36a8a,conv-48,32,2,targeted,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6,1,True,1,True,1,True,1,True,1,True,1,True
576f3f9eb798102ca499109e43cd023c9ab34aefebdb528f60f913ecce04b2b9,conv-48,33,4,targeted,c4e7d65cd8fdd40aa0f4767ed21666db29d0568f65b248410b7f3e3f3ed526a8,1,True,1,True,1,True,1,True,1,True,1,True
43707a9c0ed4555c1a8b137dc43a7551323cfbed7539f881a8ac1c0088df49d0,conv-48,34,2,targeted,c4e7d65cd8fdd40aa0f4767ed21666db29d0568f65b248410b7f3e3f3ed526a8,1,True,1,True,1,True,1,True,1,True,1,True
eeeeab59969c1b1007e1b7bbc351155b997d6b7738484f7584740069f78a9dab,conv-48,35,2,targeted,0c58718cca3bb679ca22ebdc8b85016156751f159675bb3de374787a7f55f3aa,1,True,1,True,1,True,1,True,1,True,1,True
5ba11752ff6814243917467d37478f438aa7ad20cefc9a6e69d2af3429afced0,conv-48,36,3,breadth,038b2ebc8b64692435559530f4483cc5436270c86118381920b4364a7e2361fb|2d2017fb4a46399ad20202bfc48edeb2a7c56ec70a41fa087f212287075917f7|3734c21b17f35f813e0bba84046f202ccb711a4fccb9399da334090cad2f6a43|61a21056834b0a59b716bfcb1eefa82d569d9a91be007961abdc9fd0b0340f35|65b5617ee17ec5f84c3fa9049b4bd82215eec2fdef627a2cf3370d4e23e94bec|89b3362da245b5dfa998d7a924e9334753de12c02b46ed4d0b5123d2b80ac1ea|a7f755802931123ab21d1ed81b0560be61200577346bed065b27bef6764ace95|cff090cdd15c3c3db8adf11766dd39a002434c2133e1f5c703468e5ce31086a7|da892f31c4c8f38e3055a2cd017622a373225f193dc34d92232b8277872dbcd2|e63746486a87025159e1efd7f40f4397bc267dff17c75781370492b846eeeff5,2,False,5,False,3,False,4,False,2,False,5,False
fd273a936b5dece8596fea19d0094698aa4120121a69007d02c06974d051327f,conv-48,37,2,targeted,f3336ef282968aef4a4a0607fb56b73fbc70b07cf993c8ace968f0c39390f9e8,1,True,1,True,1,True,1,True,1,True,1,True
a3bd13818136b67f06e9f1e3125688c5020eceda426e7fb94a38f5baa2565e29,conv-48,38,2,targeted,6c19eb909dd36be68d5afbb7b4a53186645d018c17eb29c26685290eee726e27,1,True,1,True,1,True,1,True,1,True,1,True
c4ddf270603b770f39f6ddfc480111cf6ed281c6523ed105b17adad3bf1a3803,conv-48,39,1,other,055c4a5df74084d7514c7e287e40565203e1549d8be2b5fc28fbe1ebdd3159e5|6aaafa781bd11d9e5fb09015e574d9df993c507198f25c743bf70fa9e41211b1|a19fed1c2e9a54e2b07dd504c5c175c8ac05617213fc6f5026ef235b4d671fe4|bc63cd1163064583d43cc15cd6e956b074edd81d461835c07b7c68e0c258ebf2,4,True,4,True,4,True,4,True,4,True,4,True
27d997dc256dda354c7ae9b7e417b2941985560d655a05a6f02aa0956f6fc8e3,conv-48,40,3,targeted,d1c15358e35a1cd0c3c64e3536f9aff9d610ae2530183ac9cea84138095d9e10,1,True,1,True,1,True,1,True,1,True,1,True
4ceca4f655151391e94a01b2c8b88d4d721ef4c27e99e29488108b0ed830a194,conv-48,41,1,other,00d3ca443d0bfe51eefd746b6b2d76a1c5263197bd0215b8cdce88276d771cc3|36037a9794a2e309b98c638bbf3ce1fc833da06da0bbc8214ac48036d13ae528|8fa53d9f04eba04e017238705c12652bf446e46f7b3419829a18983832b66407|c49779cfe64dbaa87ea5d400a8b7be1ff0adfe6e26cbb649e9dffc43bad2f2dc,2,False,4,True,3,False,4,True,4,True,4,True
602f9e8d02ed6cd3807bd13ded92616c8875aa887cdefc09e34fa399a5fca35e,conv-48,42,4,other,600bbaa85b4d526e1d077d7af5c0876652b38d37fdc54c33dc63d8b8703b0dc9|8fa53d9f04eba04e017238705c12652bf446e46f7b3419829a18983832b66407,2,True,2,True,2,True,2,True,2,True,2,True
31a9c7a08ed46a7883beec73719c136adb67a2bcb0e81fdc9d480253ed450e09,conv-48,43,2,targeted,507b8f09006345039999887c9b39be450e78d95c7970907bf5d2ff95b4b65ff7,1,True,1,True,1,True,1,True,1,True,1,True
e0178addf675bcc1469ce274fca0b1c8c46857f6491d6c5aea73d88a426f00e6,conv-48,44,2,targeted,507b8f09006345039999887c9b39be450e78d95c7970907bf5d2ff95b4b65ff7,1,True,1,True,1,True,1,True,1,True,1,True
e6e0ec1c0cd160955eb3a2ce0c5fa613dd0fa70fb2f9a4501b74ca3e376b59b0,conv-48,45,2,targeted,2c563d09d911caab53e4eadaa0f2c2a9df5093fac9b87f5b47c67690abb54783,1,True,1,True,1,True,1,True,1,True,1,True
65a9472eb8ce6d515a91a659ff59d3959a46375982d4f83eb86f54949b7f6d2f,conv-48,46,2,breadth,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649|2c563d09d911caab53e4eadaa0f2c2a9df5093fac9b87f5b47c67690abb54783|bed3636fd0cb3ff9db3376f3ce54367c341400044a5adda441cbc48c2e7820f3,3,True,3,True,3,True,3,True,3,True,3,True
6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,conv-48,47,2,targeted,45d74516d0c7f01d710c5d4a7b462e5b395c106d4c7142a72b83a738ffd253e9,1,True,1,True,1,True,1,True,1,True,1,True
1e33cf5d302da830d5f27fe375280acb0af434b7243e442b189e60c47bde94f4,conv-48,48,3,targeted,45d74516d0c7f01d710c5d4a7b462e5b395c106d4c7142a72b83a738ffd253e9,1,True,1,True,0,False,1,True,0,False,1,True
3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,conv-48,49,4,targeted,c050064e11d06e15f3640f49dbecdf9892f1998bab79c17ff191778253cf0d33,1,True,1,True,1,True,1,True,1,True,1,True
5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,conv-48,50,2,targeted,c050064e11d06e15f3640f49dbecdf9892f1998bab79c17ff191778253cf0d33,1,True,1,True,1,True,1,True,1,True,1,True
d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,conv-48,51,2,targeted,84e184d5d75a32852dca33a7667a2e085b24ce98ee3a56d0371c19f6cf04faf2,1,True,1,True,1,True,1,True,1,True,1,True
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,conv-48,52,2,targeted,05805cf126288125821030d0ff1f4f9fd7f789936b20cc08ced308eb04a9e2bc,1,True,1,True,1,True,1,True,1,True,1,True
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,conv-48,53,2,other,2a7b44df47ef0e53e5aa19b2af7340ce93475ab858edcc9b487e096e46ab0ab0|b79e206ca418b1e0d2be78e0c75c1f702d93cd03e48b575b04f9e18f49c8f163,2,True,2,True,2,True,2,True,2,True,2,True
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,conv-48,54,2,other,18228a185cae03ab8bf8206719354173b17ec5a6d92e23373d0e1b251cd4e7bd|2a7b44df47ef0e53e5aa19b2af7340ce93475ab858edcc9b487e096e46ab0ab0|a74f1069877963e4bcd2e411b81e396050f54323e9accc2a7de6f95c72f62fba,3,True,3,True,3,True,3,True,2,False,3,True
87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,conv-48,55,2,other,18228a185cae03ab8bf8206719354173b17ec5a6d92e23373d0e1b251cd4e7bd|2a7b44df47ef0e53e5aa19b2af7340ce93475ab858edcc9b487e096e46ab0ab0|a74f1069877963e4bcd2e411b81e396050f54323e9accc2a7de6f95c72f62fba,2,False,3,True,2,False,2,False,1,False,2,False
e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,conv-48,56,2,targeted,b08d77a95cbf88f3da261fa9bcb249f814d335d2d59fd9cdbe1899ed6fdddd60,1,True,1,True,1,True,1,True,1,True,1,True
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,conv-48,57,2,targeted,0da63210d22fd12a8d843f65a9f81f6066f32226d80d1afc6cc44cf5bf754bc5,1,True,1,True,1,True,1,True,1,True,1,True
b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,conv-48,58,4,other,7d3fe08780ea8f82ba314d688d9f006de2737347f81edef7262d923a7a309667|de3bd87534d78792641450ef4929924c7d04f1bdb95f502423394384bfa208f4,2,True,2,True,2,True,2,True,2,True,2,True
6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,conv-48,59,4,other,04e43b8c5d5d2b1eb9a98766d019bd4c09a040392de07c49ed67b7df192ffd20|415bb41fef09c90f1445c4d8b2fada956aee455164f7057bd493f9b1a9cbd8b3,1,False,1,False,1,False,2,True,1,False,1,False
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,conv-48,60,2,targeted,acbbee11c8fa854fa7c5a0d1484cb7da78e4d3717a94d5eef2db07c1f5f9ac02,1,True,1,True,1,True,1,True,1,True,1,True
c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,conv-48,61,4,other,4565ebfdfdd7e3f3576c0d5d9f9f95baee7155e99024776709999bce0f401fed|e08a10771f490fa45f9c74763c80a3e4952a6884d4c43d166a1897c2c0a740c7,1,False,2,True,2,True,2,True,1,False,2,True
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,conv-48,62,4,other,ec855d7e6fc740f9ab7facce274ce1eefa4876a5c593a8799e9b2535234c526d|f754cf766b9d1463d4242326adc339d745282c8eaf6f8e848682eba55855bc0b,2,True,2,True,2,True,2,True,2,True,2,True
5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,conv-48,63,4,other,986de29a5b731b36bae4b82871302dcd36e91b921a2b6ee310eccaf88b39d862|e9911a80c6729c4b38ee1d72b97c31bc0c30d2b8ac2cb1fa183250469c41d1b5,2,True,2,True,2,True,2,True,2,True,2,True
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,conv-48,64,4,other,986de29a5b731b36bae4b82871302dcd36e91b921a2b6ee310eccaf88b39d862|f793ea020d9d407b58146dda6ce0e05fcd73ae6a0fda93e0c7571ded202a88e9,2,True,2,True,2,True,2,True,2,True,2,True
b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,conv-48,65,2,targeted,19a1dbdca99baebd7841b7c8930562e33fe294b140ec3142de9765814ccc6b87,1,True,1,True,1,True,1,True,1,True,1,True
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,conv-48,66,2,targeted,19a1dbdca99baebd7841b7c8930562e33fe294b140ec3142de9765814ccc6b87,1,True,1,True,1,True,1,True,1,True,1,True
55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,conv-48,67,4,other,19a1dbdca99baebd7841b7c8930562e33fe294b140ec3142de9765814ccc6b87|45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81|f175c190db9438a3506a4634a377a43200ae5413228d7c374a05ab8c272440ae|fce950130878083c3844d7b47f4ef82aac296207d507bbdd51c9c57aa387a5c1,3,False,3,False,3,False,4,True,3,False,4,True
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,conv-48,68,2,targeted,45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81,1,True,1,True,1,True,1,True,1,True,1,True
eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,conv-48,69,4,other,19a1dbdca99baebd7841b7c8930562e33fe294b140ec3142de9765814ccc6b87|45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81|f175c190db9438a3506a4634a377a43200ae5413228d7c374a05ab8c272440ae,2,False,3,True,3,True,3,True,3,True,3,True
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,conv-48,70,3,targeted,8669cc51113605215021d9fbe0bc924fe04d5a8c62a740834d58eeae7e9c3dc6,1,True,1,True,1,True,1,True,1,True,1,True
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,conv-48,71,2,targeted,3734c21b17f35f813e0bba84046f202ccb711a4fccb9399da334090cad2f6a43,1,True,1,True,1,True,1,True,1,True,1,True
55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,conv-48,72,4,targeted,c3a49f0673d4ce139cc223cda8f458081e37d3827200921f62707a6c59041c46,1,True,1,True,1,True,1,True,1,True,1,True
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,conv-48,73,1,other,18228a185cae03ab8bf8206719354173b17ec5a6d92e23373d0e1b251cd4e7bd|fea17adfdc1d690cc19598eb00aa213ae36a21eb3373cb8071a6752a969a0b90,2,True,2,True,2,True,2,True,2,True,2,True
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,74,4,other,496f0c0335843e88ba8dbd84c8ebb2d0daeec4cf0a2b76db9ebe66532a5ac627|bfc624154b6f231c553f06e12aed593e6f359bdecd13ef38daa1a2e1c02999f0,2,True,2,True,2,True,2,True,2,True,2,True
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,conv-48,75,3,targeted,7ae38f3c280bcb4698f7c85abadaa5e295c54224bdb00141293be6fed5d48ee9,1,True,1,True,1,True,1,True,1,True,1,True
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,conv-48,76,2,targeted,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de,1,True,1,True,1,True,1,True,1,True,1,True
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,77,1,other,28eb4082f32dd15aca0bba5dbc1ef53bad9d019e0fd2cfe8f0d8b0bd7c8dc1de|f00211a6b6364113370c272e88ddb32fcffb876d03a45bb6ffad2236ec4d090b,2,True,2,True,2,True,2,True,2,True,2,True
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,conv-48,78,2,targeted,3c7ba1b59a99ffd1f3469d60e1ade9a4f069127c53620de34822208062a11e6e,0,False,0,False,0,False,0,False,0,False,0,False
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,79,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a|2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73,2,True,2,True,2,True,2,True,2,True,2,True
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,80,1,other,16b43b7374b379e836837892586725fdf69a70f376a6221e8c76956ef045d70a|2966e439153eacd2a35f5a546a77dfff1f0ff3aa2b756390ba154bbdd7eaf5bb|6a920301283ce8a9f52005c3b035ba76ad1ba775a94f4e62d85dfdde4557100d,3,True,3,True,3,True,3,True,3,True,3,True
991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,conv-48,81,2,targeted,bb7be7ae52096b93d752172654149fa58c1665609ff483daa95c7511f978f87d,1,True,1,True,0,False,1,True,1,True,1,True
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,82,1,breadth,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba|278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6|33eff07d68e9cda55ee6efdfda550d8aa4bedde2af0de9d84a03561074be3c5d|3b077c9b5835cd417726f57124d2dd3482a1d5e90aa014965bb36a3eeae06a16|7e690c7e632e9e02a98e3a81fcfbc1eea836efde5a2a05760192e38e294cc97d,4,False,5,True,4,False,4,False,4,False,4,False
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,83,1,other,038b2ebc8b64692435559530f4483cc5436270c86118381920b4364a7e2361fb|a7f755802931123ab21d1ed81b0560be61200577346bed065b27bef6764ace95,2,True,2,True,2,True,2,True,2,True,2,True
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,84,1,breadth,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649|2e136d377dbf9315f4aece6bf3382e5a18851574d0875f40b13da645d3d949dd|59eaa073eb35f2606fa1165b7e0dd40eccb25cb69e0ac3fcf9eea848b287961e|85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4|cae5b3201e9f13a50d282b6e0e08a9a5b168bf075c1f429985683c78fa351f1e,5,True,5,True,5,True,5,True,5,True,5,True
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,85,1,other,1639229235beaa32fecfc23d12ddd13329b5e78b2e225c03b59d59f3518bfaba|191df7eaec6ef0c3cb5b9ce370f2439efc3df6784ac2706cabeabb9c9f9a9aa6|3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1,3,True,3,True,2,False,3,True,3,True,3,True
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,conv-48,86,1,breadth,38cd07f1f82f37186114a7a674d9ae6ef693da8797bfdeea7e7d34be11912fce|6e76630a6bedba25bc1eb8662a63343ac8ad032e70f96e0addd23f1a19bb2d86|8669cc51113605215021d9fbe0bc924fe04d5a8c62a740834d58eeae7e9c3dc6|c2400189a48c4f7d994cff2f646317f5ca1f5fcefdd6e427cc50271aed8a57b1|cc67d331632bcf354e4b30d1733e0ad71883a9db234a02eac04503d95e445398,2,False,3,False,1,False,2,False,1,False,2,False
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,87,1,other,278244ea38263d3b6ad6ef88cff979c4b49611c12c899197b26ec678685bdad6|45f33cbb685fe4bb199b06cad80815202ff338978ec5f3c887e4eef124670f81,1,False,2,True,1,False,2,True,2,True,2,True
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,conv-48,88,1,breadth,2c3ad867fcb0e1af15bbb73182a0ad28c3b1f68fdd7bc4e391a6ef1b12758c73|3c78615ef5b0c36d2128557ec00445edc50c33cd51e776afcbb14c5134c521c1|507b8f09006345039999887c9b39be450e78d95c7970907bf5d2ff95b4b65ff7|bdfc1883f720b08a0c51a3ebf4bf78b3260ed01285119c8ea63189ebd827763d|cc628a40d62bb679cb2359fecd43037c9454354400eb563434a10592a8915851,1,False,5,True,1,False,2,False,1,False,4,False
15fa816c97b214738c3701ed2127d8ea75fc81bf69cc50a272be5b059e6a6f4f,conv-48,100,4,targeted,85d18782027b5e220499aabc1ecc74c4711d0722f50aac5fc7e4a41016e55ea4,1,True,1,True,1,True,1,True,1,True,1,True
09c3b1833d7cc23d7f493a3d37516069fc7d4cc5f4517c94b80bff9256c61566,conv-48,101,4,targeted,a74f1069877963e4bcd2e411b81e396050f54323e9accc2a7de6f95c72f62fba,1,True,1,True,1,True,1,True,1,True,1,True
26bca3298fa62beb98454e530cc51f8243b8c01d24b76c8c48caeba88e168996,conv-48,102,4,targeted,187d0db7dbf261f7b75f538dcfe6c72f623217cee56948203e83ac8e3f515649,1,True,1,True,1,True,1,True,1,True,1,True
c13830ea5c41826620525686398465fb8b7cdf279368441dbeeb7d4497c667f9,conv-48,103,4,targeted,3b077c9b5835cd417726f57124d2dd3482a1d5e90aa014965bb36a3eeae06a16,1,True,1,True,1,True,1,True,1,True,1,True
f49c08da76a075098039d45512c94be141c9ad7a05a34e25a519efab70190d19,conv-48,104,4,targeted,9b025525f0da2de338b659bee8311da65ad398709875954dc2582c68ee2d87e9,1,True,1,True,1,True,1,True,1,True,1,True
e45f8f784f2ceb5f959f05d4ef90c142f2214de2f0208040abd6825d15dfe441,conv-48,105,4,targeted,f76054ef394ab9c5f46c3189ea7e70687a2b120c49e808e76a939f8ca390841a,1,True,1,True,1,True,1,True,1,True,1,True
3b40260ee02035532bc6123c90cb9674dac2526cd7ae1512c727e2ad00a17764,conv-48,106,4,targeted,98369e84ded0b6ff745174e65cce3a0938c308252640bf3fca5202b96e16886b,0,False,0,False,0,False,1,True,0,False,0,False
bef7e8f867f531a1cfadafcf497d9c7b912c8fcb4d66f22d538832b408eadc9c,conv-48,107,4,targeted,1356cd1f7df7a5f414a4545955263b5084c90d4253730d9afcad2fed2148dc67,1,True,1,True,1,True,1,True,1,True,1,True
369b7faf7ec147ed043654691af201b9c00ee1700aa7c9fbf07058c8308b4e81,conv-48,108,4,targeted,44b17ca1c3d2322d4f100e5ce9f5b393e306fdc479ea58483822bd54a3d9b0a2,1,True,1,True,1,True,1,True,1,True,1,True
e426318d990ba82b4cc4d7fa2471c4bcb8f12543a670dd9ae7129940f15c351a,conv-48,109,4,targeted,2c98dc80261da9b9a17c00e1c63912d068f137081ad2c757d2b829b3f8a3e6d8,1,True,1,True,0,False,1,True,0,False,1,True
3f7daf356aa794d079e69a95e54bb6fe31f2c42e2516a1f35789e6b1a962da6a,conv-48,110,4,targeted,598f3fe2e63ac0eca829bafe6389da8a15f411a3bc36cbeb279ba3746c3d7a64,1,True,1,True,1,True,1,True,1,True,1,True
0f23ef8d799f06675376c7e11d6bc3407baf100129e354cd28509622047b07af,conv-48,111,4,targeted,afb54677b84c33f5307e3af6bc890db6ea3cadb42b4d94dd910352f3e4c907d9,1,True,1,True,1,True,1,True,1,True,1,True
ffd0f86b4d561676f2d3f48c9c4f1a8183e12798f9a2233b442eee6af9d78f4b,conv-48,112,4,targeted,d30be92010927d2be8be9af08648aa4ac34691208f74688e78bcb08309c30fe2,1,True,1,True,1,True,1,True,1,True,1,True
444bf90f093d281a24f09a498966f0b17a5576a5349bc6c3da79b42f0d6ba896,conv-48,113,4,targeted,d30be92010927d2be8be9af08648aa4ac34691208f74688e78bcb08309c30fe2,1,True,1,True,1,True,1,True,1,True,1,True
d23b69cbaab2f9c57f96fa5c0ae07f9632dfd0fa8394c148aca8973e40ea74d2,conv-48,114,4,targeted,eddeb4e748ae96150457d00bdfe8a27ab21d5ac4b512cd3d421313cd3bafb139,1,True,1,True,1,True,1,True,1,True,1,True
849ba027bb271231d2deb5986e0bccdd2707fba990fffb7460d12a9ff0f96943,conv-48,115,4,targeted,0c58718cca3bb679ca22ebdc8b85016156751f159675bb3de374787a7f55f3aa,1,True,1,True,1,True,1,True,1,True,1,True
2e758daf35d89b4666f5be628ad52565178e7e160d761a02b87b26459d6d7582,conv-48,116,4,targeted,12705ec6b571e0d5f10c1095a4abace06ea02ba237a8e4758c9f56429f9fa652,1,True,1,True,1,True,1,True,1,True,1,True
eedc4c72522c21ee5a0ef40ca4af0e9aaadeeb47279aac6e2ebaad3c78a4034d,conv-48,117,4,targeted,488f8401b1630d36576bf682c3b422980032fb1827a904d5db11616bd7752579,1,True,1,True,0,False,1,True,1,True,1,True
5f9768c512f138e9620c9d22bce8b0c6c8a1b2fb6d12282495de336bfdb8a200,conv-48,118,4,targeted,89b3362da245b5dfa998d7a924e9334753de12c02b46ed4d0b5123d2b80ac1ea,1,True,1,True,1,True,1,True,1,True,1,True
be8021eec6baedd6c251907a76e139ee1aceceb16e1ba4829b553855f678f1c7,conv-48,119,4,targeted,b76762ae47c2eff36e8a32b2ab8071d89612dbbb6d7bbd1530110d5232b88cc0,1,True,1,True,1,True,1,True,1,True,1,True
5dd398edda04cd976acea320a56bff115c370c52810531067ee36a956b28c194,conv-48,120,4,targeted,fe84a74a4fbcdf6c3e088dbbc7c007e66f1ae7adb8d61f87bfe95996924d96af,1,True,1,True,1,True,1,True,1,True,1,True
