question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_best_evidence_rank,flat_worst_evidence_rank,budget_chars,dual_budget_chars,flat_complete,flat_any,flat_delivered,flat_evidence_delivered,tiered_complete,tiered_any,tiered_delivered,tiered_evidence_delivered,dual_complete,dual_any,dual_delivered,dual_evidence_delivered,dual_ranked_complete,dual_ranked_any,dual_ranked_delivered,dual_ranked_evidence_delivered,flat_chars,tiered_chars,dual_chars,dual_ranked_chars,tiered_recency,tiered_k,tiered_coverage,dual_recency,dual_k,dual_coverage,dual_ranked_k,dual_ranked_coverage,tiered_evidence_tiers,dual_evidence_tiers,dual_ranked_evidence_tiers
afb01d7b8ec51041c88b3882ab89fa373ad8876803bad0cd3aa08c3ca38e99e8,805691559c37724d83edf5983d8c6176a5630296661ca7254c7431ab83233749,conv-48,3,2,1,0,True,1,1,1,16000,16000,True,True,55,1,True,True,56,1,True,True,57,1,True,True,57,1,15945,15929,15979,15979,32,16,8,0,17,40,17,40,k,k,k
1ab3d81b44c4f3c8d5a52b8a034e5c707ca9bfe7551845caf839288c1cc9ea07,3d74aad9d885524430bb6b857b70e8560d6946ca0771bbb9f934fd65f65a0c72,conv-48,4,2,1,0,True,1,1,1,16000,16000,True,True,59,1,True,True,54,1,True,True,60,1,True,True,60,1,15955,15926,15931,15931,32,22,0,0,36,24,36,24,k,k,k
dcfb6579bcb829b4fcf9ea05353e0df674738a0bf505ef2b97b97e0713ac5e1c,1dba4a5b949ed71897014b263a9123f01d30b13bf5faf7554db7806a06ed3cbe,conv-48,5,3,1,0,True,1,1,1,16000,16000,True,True,63,1,True,True,57,1,True,True,64,1,True,True,64,1,15964,15991,15976,15976,32,25,0,0,31,33,31,33,k,k,k
773091169270bbbde979dba9f85ab33d0c2989905bfa62248e819c47fa18e8f8,3ab732e7ba0a95572ad35b48a2806c02810c13573f8122980378076bbde9f349,conv-48,6,1,2,0,True,2,4,14,16000,16000,True,True,60,2,True,True,55,2,True,True,59,2,True,True,60,2,15998,15919,15931,15998,32,23,0,0,59,0,60,0,k,k,k
230a9035e01d788afffe92313fa68d1f56980a4792092c035287b456ebb714ff,e416c0299297de1f17c2a325033119ff05ac8b27268d731db8aac589b1bb267c,conv-48,7,2,1,0,True,1,31,31,16000,16000,True,True,59,1,False,False,57,0,True,True,60,1,True,True,60,1,15994,15986,15980,15980,32,25,0,0,30,30,30,30,,coverage,coverage
743bc5e2ed38c31921bbc1101abc923045def4c301018e55718f8fb66ad02839,eafc2b721c2b536d4dccf6de084972cd1705f17d89ed3801cf3bd1eb5d15cfb5,conv-48,8,1,4,0,True,4,3,48,16000,16000,True,True,50,4,False,True,54,3,False,True,54,3,True,True,50,4,15991,15996,15979,15991,32,22,0,0,54,0,50,0,k,k,k
d3b876b3eb97cff3b798430b2b69135a0f59dd4f6cb17c637a221e39e59f27a1,efbfbc3efc0eb7a9d6030ad6b2909d69b72700a5302cb70cb81193284be2bfa1,conv-48,9,2,1,0,True,1,1,1,16000,16000,True,True,58,1,True,True,57,1,True,True,59,1,True,True,59,1,15947,15954,15969,15969,32,4,21,0,4,55,4,55,k,k,k
054652101ec37640e28b7685a809c93ff2df442425b559756a95cde735358671,23c7d1b47e35e0d968f42fd6970d38439aa571d33f54add955ad8d817189fe27,conv-48,10,2,1,0,True,1,1,1,16000,16000,True,True,61,1,True,True,55,1,True,True,60,1,True,True,60,1,15990,15947,15917,15917,32,7,16,0,7,53,7,53,k,k,k
1436903be2aaa5bd6e0bf7795b231d9df1c54070e7f031736adca0b3e71dfc70,fda940491e5af617434d9a55b1c8bf5ced3c387e1ea29c4c0dbb8aeef17a5806,conv-48,11,3,4,0,True,4,2,257,16000,16000,False,True,76,2,False,True,61,1,False,True,70,1,False,True,76,2,15978,15939,15998,15978,32,29,0,0,70,0,76,0,k,k,k
583a8f14efb72660d5b1331202e4df417a36cb2513bff721d5374a425a50c78e,7582ac41370873b05f331f5a1cd55d9fd571d31b44303551d8dac5113c700a27,conv-48,12,2,1,0,True,1,3,3,16000,16000,True,True,61,1,True,True,57,1,True,True,59,1,True,True,61,1,15948,15924,15940,15948,32,25,0,0,59,0,61,0,k,k,k
1b7597729827970bc838803dec1a10f7ea17eb532b53d88dbc567ddbd43e889e,28ce4ead8bab07ab86f03e731ac171c9244e41eb84b29030920dc0a0357c7d7a,conv-48,13,1,4,0,True,4,5,90,16000,16000,False,True,61,3,False,True,58,1,False,True,58,3,False,True,61,3,15956,15989,15925,15956,32,26,0,0,58,0,61,0,k,k,k
eb798c96b0e8f66f94f96549916e56954d4a3bac1b6223b7fbd051029ace227f,55e651d6a377276b2fbe0d5c8dba3ec5a767c28add3a0ab0eb01f615931f9d10,conv-48,14,1,4,0,True,4,1,29,16000,16000,True,True,55,4,False,True,55,3,False,True,55,3,True,True,55,4,15963,15994,15978,15963,32,23,0,0,55,0,55,0,k|recency,k,k
265854292439138d93300fb5517628e557c675792ba610f36499c8cee61a6936,0a2310080bf873ab5992aa8bdea396f3ad81efc13522ded9530f3ed29335f1b6,conv-48,15,4,3,0,True,3,13,160,16000,16000,False,True,70,2,False,True,61,2,False,True,70,2,False,True,70,2,15978,15987,15911,15978,32,29,0,0,70,0,70,0,k,k,k
d582b6972d04bf7b5f1caa294e615e1d823c7c7c09a5ef3c52ace25c14f6e623,73bca41e1c54bcfc0162c4ff32626ee2eb5c959960caa134e38cc871cd708552,conv-48,16,4,2,0,True,2,2,12,16000,16000,True,True,71,2,True,True,59,2,True,True,66,2,True,True,71,2,15920,15952,15999,15920,32,27,0,0,66,0,71,0,k,k,k
5f261bf7ff07f141759a6812f0c2bad6b95f54edda7f6ce5a8c122b7f2e6e26c,9b658f70f28fe8dea05363120203d3f36f13b97d6666c7d364242580fe7c0633,conv-48,17,2,1,0,True,1,8,8,16000,16000,True,True,67,1,True,True,59,1,True,True,67,1,True,True,67,1,15987,15969,15963,15995,32,27,0,0,66,1,66,1,k,k,k
4fa795894dd72be9f3e54bbe6e00054ccd91af65c552ed8e2700f6fc9f00c0d5,87c144a34f6634754b83731ce603909009db4e4c08d0b8eee2647b60e81c4970,conv-48,18,3,1,0,True,1,6,6,16000,16000,True,True,69,1,True,True,61,1,True,True,69,1,True,True,69,1,16000,15919,15965,15965,32,28,1,0,31,38,31,38,k,k,k
1bf27cf5b47e884a64bdbeb4a5de722d9c16fac6540c84b4be8a5a4917f77536,b76eb8e01ef1fbd037ef5f842835f1fdf8b2de8a0b136c7cdab33570dee12f38,conv-48,19,1,2,0,True,2,1,110,16000,16000,False,True,66,1,False,True,59,1,False,True,66,1,False,True,66,1,15995,15991,15994,15994,32,26,1,0,54,12,54,12,k,k,k
a25635fb8037d20663339b3b67a8d7efb97d59d7097522f54b553ffc53ae4665,29a2c43f3999509452e94ef0074b74895d8fd82a8abdc6d02b54c242f2652719,conv-48,20,1,5,0,True,5,3,23,16000,16000,True,True,64,5,False,True,58,2,False,True,65,2,True,True,63,5,15979,15921,15996,15878,32,26,0,0,65,0,63,0,k,k,k
5dfb999da5cb61e7797d5d4a7fa5436421cbfd25318364763a382dfb41eb7cbd,2e3b7d00d005917194a867560db05d5f5289725167921842c28ad454a07110f4,conv-48,21,2,1,0,True,1,1,1,16000,16000,True,True,66,1,True,True,60,1,True,True,65,1,True,True,65,1,15955,15900,15959,15959,32,28,0,0,54,11,54,11,k,k,k
323421cffd617af3ca43217a4b5f039fa331f2eb55cdda0fadc75ec3ce5982e7,003ba43a734f4b790dcc9f1ee20a425a951283433c0e333ab41a53dd4c8c5a55,conv-48,22,2,1,0,True,1,77,77,16000,16000,False,False,69,0,False,False,59,0,False,False,68,0,False,False,69,0,15927,15939,15848,15927,32,27,0,0,68,0,69,0,,,
055fdf43f6c62788946169b6c3b4663f0181a846783c7b1ad3048d481ef53f18,e5077596bd1b9d20e0d6f66e84afadf8968a46e7e077afacdb6080398d9db1f3,conv-48,23,3,2,0,True,2,131,237,16000,16000,False,False,55,0,False,True,57,1,False,True,59,1,False,False,55,0,15959,15960,15978,15959,32,25,0,0,59,0,55,0,k,k,
d8559fe598e71b83244b62da8d851ca301ae9f7bf71e3258dc87856ddcf06420,b7617d026f04a7671b5f56b75a3d40d2d53213da215dbf45628c9efa1ee08ae8,conv-48,24,1,3,0,True,3,1,7,16000,16000,True,True,58,3,False,True,58,1,False,True,61,1,True,True,58,3,15974,15980,15949,15974,32,26,0,0,61,0,58,0,k,k,k
13bec973ecb1faed61ae5a63a13d94cda9c4233559c50c4f22d9a2d661d2dacd,05e1d526565ce1a1a8fd6220cc79ae37e1ef29c71197d97e653673bcf9f60922,conv-48,25,4,2,0,True,2,6,210,16000,16000,False,True,65,1,False,True,59,1,False,True,65,1,False,True,65,1,15992,15925,15935,15935,32,18,9,0,26,39,26,39,k,k,k
98f0c5acdd8273159407d76d7570473eb0f70941fb9473f16060517a5499f720,cf152ca1b4e11b44a1e886a6f8d5f08def0773b28e18325ea08eb6a7f80167dc,conv-48,26,2,1,0,True,1,1,1,16000,16000,True,True,64,1,True,True,56,1,True,True,63,1,True,True,63,1,15988,15978,15974,15974,32,8,16,0,11,52,11,52,k,k,k
c61978a98dbc75202b91a9688264d454fdba046a3b83e9480014283b29d518a8,cbc0b890e8a1a665a60c7e355e71effe3f1dbb69e114a6138c99073366a726c3,conv-48,27,2,1,0,True,1,148,148,16000,16000,False,False,61,0,False,False,59,0,False,False,62,0,False,False,61,0,15917,15965,15995,15917,32,27,0,0,61,1,61,0,,,
25aacd2f3e45f92c2570f9d56401587ff14215f5841cce8e74e38794bbc5b782,d5fc3d66f49edc346108a65618136977a504af83c8df103914dcdaeb5d306874,conv-48,28,3,1,0,True,1,86,86,16000,16000,False,False,59,0,False,False,57,0,False,False,59,0,False,False,59,0,15989,15906,15988,15988,32,25,0,0,43,16,43,16,,,
2fc0bdaefd7abf0af339cba89e2ec2a0ad44f2999c03523d3b1e0e0acb891235,0fcc82d88c0ec40cd91f3484305a24ab0ffa8fe04d0e7a1ef82e783577db5741,conv-48,29,2,1,0,True,1,1,1,16000,16000,True,True,52,1,False,False,54,0,True,True,56,1,True,True,52,1,15941,16000,15889,15941,32,22,0,0,56,0,52,0,,k,k
9c554632f4aae30e17b7c19c91ded7acedf7f88f219b4c497d0588e2a1a47979,b9dd91ef8e82ae0399ec02c495986cd2ab553843a9038f3edf45641a656734ad,conv-48,30,2,1,0,True,1,1,1,16000,16000,True,True,62,1,False,False,59,0,True,True,62,1,True,True,62,1,16000,15935,15992,16000,32,27,0,0,62,0,62,0,,k,k
f656df3f0d025693da8c6357b1aa23d194423f82c60c8c8606e77fc3e8c600b9,3ee3111720ac735dfd505199e77479e3bf01d5943331a9542add6fd0d76b2977,conv-48,31,2,1,0,True,1,1,1,16000,16000,True,True,61,1,True,True,56,1,True,True,62,1,True,True,62,1,15924,15990,15969,15969,32,24,0,0,52,10,52,10,k,k,k
78203f8d02cdd1ebae13935d5c0a725ffff57cb2a072291590a17631e3f36a8a,f2731d38eb299534b0f20babe2731bb8dc9174abee571cbd4294bbbd10024245,conv-48,32,2,1,0,True,1,1,1,16000,16000,True,True,67,1,True,True,59,1,True,True,67,1,True,True,67,1,15953,15968,15996,15996,32,27,0,0,44,23,44,23,k,k,k
576f3f9eb798102ca499109e43cd023c9ab34aefebdb528f60f913ecce04b2b9,2fb8d175bbf19bb8f42507ea98095662c88c11c648f4a902a561cbe552b4ea81,conv-48,33,4,1,0,True,1,1,1,16000,16000,True,True,67,1,False,False,61,0,True,True,65,1,True,True,67,1,15952,15993,15925,15952,32,29,0,0,65,0,67,0,,k,k
43707a9c0ed4555c1a8b137dc43a7551323cfbed7539f881a8ac1c0088df49d0,d1c3d7839d390d036b716462519beafb0ee018268ceb09da45ffa0b96b284406,conv-48,34,2,1,0,True,1,1,1,16000,16000,True,True,64,1,True,True,58,1,True,True,64,1,True,True,64,1,15935,15965,15926,15926,32,26,0,0,32,32,32,32,k,k,k
eeeeab59969c1b1007e1b7bbc351155b997d6b7738484f7584740069f78a9dab,36ab14dd7ddb854a552da398ca7747cf86da13012a88ff026a220c672924101d,conv-48,35,2,1,0,True,1,1,1,16000,16000,True,True,60,1,False,False,58,0,True,True,59,1,True,True,60,1,15918,15985,15942,15918,32,26,0,0,59,0,60,0,,k,k
5ba11752ff6814243917467d37478f438aa7ad20cefc9a6e69d2af3429afced0,12e6e337ab351d163a3ac0dd634ba6049d2a3f32436dc6385d5205338dc3e265,conv-48,36,3,10,0,True,10,26,337,16000,16000,False,True,70,2,False,False,61,0,False,True,63,1,False,True,70,2,15981,15989,15987,15981,32,29,0,0,63,0,70,0,,k,k
fd273a936b5dece8596fea19d0094698aa4120121a69007d02c06974d051327f,f4e71fc1bbec867c0243b55e955783043db3cbcffb83fdba607bf9d786e0d963,conv-48,37,2,1,0,True,1,1,1,16000,16000,True,True,68,1,True,True,59,1,True,True,67,1,True,True,67,1,15990,15952,15939,15939,32,27,0,0,49,18,49,18,k,k,k
a3bd13818136b67f06e9f1e3125688c5020eceda426e7fb94a38f5baa2565e29,0d8bda14849dfecc8a5d70f8640e609f8aae44b6c77b4974e58b7fc1b009792f,conv-48,38,2,1,0,True,1,2,2,16000,16000,True,True,55,1,True,True,57,1,True,True,53,1,True,True,55,1,15931,15987,15917,15931,32,25,0,0,53,0,55,0,k,k,k
c4ddf270603b770f39f6ddfc480111cf6ed281c6523ed105b17adad3bf1a3803,1c2cc04fd6d22c38c078efc4e8f9cc8f3bdc0ac65ac72a1b7223535a29ddbfe9,conv-48,39,1,5,0,True,4,1,57,16000,16000,True,True,65,4,False,False,57,0,False,False,59,0,True,True,65,4,15941,15933,15933,15941,32,25,0,0,59,0,65,0,,,k
27d997dc256dda354c7ae9b7e417b2941985560d655a05a6f02aa0956f6fc8e3,86fc5b9a2ec49c08b36aa654abe980fefcb1b65a4bf1165b445824dd336944eb,conv-48,40,3,1,0,True,1,39,39,16000,16000,True,True,59,1,False,False,57,0,True,True,62,1,True,True,59,1,15927,15964,15935,15927,32,25,0,0,62,0,59,0,,k,k
4ceca4f655151391e94a01b2c8b88d4d721ef4c27e99e29488108b0ed830a194,8b4fa35f5d4faac1250f58d6dcac37e4ede2ebe3ef9f81d73cebb63f5d83b4e3,conv-48,41,1,4,0,True,4,72,160,16000,16000,False,False,56,0,False,False,59,0,False,False,58,0,False,False,56,0,15980,15995,16000,15980,32,27,0,0,58,0,56,0,,,
602f9e8d02ed6cd3807bd13ded92616c8875aa887cdefc09e34fa399a5fca35e,78d4fc904e8ad4efa15bf5e541973b1fad72daa0c52418a1f6541f456ba9fe12,conv-48,42,4,2,0,True,2,2,20,16000,16000,True,True,53,2,False,False,57,0,True,True,57,2,True,True,53,2,16000,15963,15969,16000,32,25,0,0,57,0,52,1,,k,k
31a9c7a08ed46a7883beec73719c136adb67a2bcb0e81fdc9d480253ed450e09,38d44a0d2866f13d6f7f19556c872e70983dd2bbf12f0e45eb37f3d520245859,conv-48,43,2,1,0,True,1,5,5,16000,16000,True,True,68,1,False,False,60,0,True,True,65,1,True,True,68,1,15976,15986,15969,15976,32,28,0,0,65,0,68,0,,k,k
e0178addf675bcc1469ce274fca0b1c8c46857f6491d6c5aea73d88a426f00e6,a2f2dea3c078af44c248bdf311984d62d56149f3032318f7c3637644f5505a03,conv-48,44,2,1,0,True,1,1,1,16000,16000,True,True,65,1,False,False,62,0,True,True,66,1,True,True,65,1,16000,15970,15982,16000,32,30,0,0,66,0,65,0,,k,k
e6e0ec1c0cd160955eb3a2ce0c5fa613dd0fa70fb2f9a4501b74ca3e376b59b0,e33a2df8ad9ed30a6a4d2f6e0cd3f4c381e1e4366ff6da93cdf6be98a1e51438,conv-48,45,2,1,0,True,1,2,2,16000,16000,True,True,59,1,False,False,56,0,True,True,56,1,True,True,58,1,15999,15905,15935,15912,32,24,0,0,56,0,58,0,,k,k
65a9472eb8ce6d515a91a659ff59d3959a46375982d4f83eb86f54949b7f6d2f,7bc6e7fbd380d462335e9d268df2c1d0b72c8c88aff89f516c13a96c9a2a3ff1,conv-48,46,2,3,0,True,3,1,29,16000,16000,True,True,56,3,False,True,54,1,True,True,55,3,True,True,56,3,15923,15873,15943,15923,32,22,0,0,55,0,56,0,k,k,k
6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,3a7ca78403521ec7d023c55d6c7a68373ef340d8f6c0164e9fa654dce612248e,conv-48,47,2,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,57,0,True,True,56,1,True,True,53,1,15954,15963,15955,15954,32,25,0,0,56,0,53,0,,k,k
1e33cf5d302da830d5f27fe375280acb0af434b7243e442b189e60c47bde94f4,27e36a7889d1cc27eda610024bdbce559af784ca3dfd1270cac7a18155a65b8e,conv-48,48,3,1,0,True,1,36,36,16000,16000,True,True,56,1,True,True,57,1,True,True,56,1,True,True,56,1,15995,15887,15932,15932,32,25,0,0,51,5,51,5,k,k,k
3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,72f9c3e1471a47c4e60b2c7f82f834b4d97d3c90b22694d028f21ded168ed160,conv-48,49,4,1,0,True,1,4,4,16000,16000,True,True,50,1,False,False,57,0,False,False,58,0,True,True,50,1,15954,15990,15964,15954,32,25,0,0,58,0,50,0,,,k
5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,14f3a8a4ab68a2554e69357fed07e114f9b2e14897683c2e085a87d6e543db03,conv-48,50,2,1,0,True,1,6,6,16000,16000,True,True,51,1,False,False,55,0,True,True,51,1,True,True,51,1,15973,15929,15970,15973,32,23,0,0,51,0,51,0,,k,k
d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,9b14eb12ca739795eb31d9515bcd8ea7e8860a33d336465e989f3ff34f5b85bc,conv-48,51,2,1,0,True,1,1,1,16000,16000,True,True,63,1,True,True,55,1,True,True,63,1,True,True,63,1,15946,15912,15984,15984,32,23,0,0,44,19,44,19,k,k,k
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,99b88f5de17a633044a84113fd8d1c4241379e2135e21f6fc2607a010775d038,conv-48,52,2,1,0,True,1,11,11,16000,16000,True,True,57,1,False,False,56,0,False,False,59,0,True,True,57,1,15948,15985,15931,15948,32,24,0,0,59,0,57,0,,,k
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,94ae6c011a3e99001074beeb4580dbfbaf4f5bae9eb79219a145a331d02d48e9,conv-48,53,2,2,0,True,2,1,4,16000,16000,True,True,69,2,False,True,60,1,True,True,66,2,True,True,69,2,15974,15957,15936,15974,32,28,0,0,66,0,69,0,recency,k,k
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,73e8068d6df2ff65cde4100e2ed683fd41ba4ecb741a8194e8090757b5b483a8,conv-48,54,2,3,0,True,3,1,58,16000,16000,True,True,70,3,False,True,57,1,True,True,70,3,True,True,70,3,15996,15928,15997,15997,32,16,9,0,20,50,20,50,k,coverage|k,coverage|k
87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,037683c8e6433de91d0ba157fe24fc3031d3fdb2490a2592552c58c7ff90fe37,conv-48,55,2,3,0,True,3,1,104,16000,16000,False,True,71,2,False,True,59,1,False,True,71,2,False,True,71,2,15998,15963,15965,15965,32,26,1,0,34,37,34,37,k,coverage|k,coverage|k
e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,11abf946c7eb1f1f2ad3b3b232fac6307033448ac95733ae6fad70b1c90ecbca,conv-48,56,2,1,0,True,1,59,59,16000,16000,False,False,56,0,False,False,55,0,False,False,57,0,False,False,56,0,15954,15943,15948,15954,32,23,0,0,57,0,56,0,,,
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,ce0a3f5036806106ef8a863daa1565e5f51ca895798de6c5e717ab0d8c4d18b4,conv-48,57,2,1,0,True,1,5,5,16000,16000,True,True,61,1,False,False,58,0,True,True,61,1,True,True,61,1,15962,15993,15991,15991,32,26,0,0,52,9,52,9,,k,k
b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,27d47b9f24ca7e3b68a4442accb6f259e447a125781a5863bbf15dae02b7165a,conv-48,58,4,2,0,True,2,6,117,16000,16000,False,True,68,1,False,False,57,0,False,False,57,0,False,True,68,1,15951,15953,15923,15951,32,25,0,0,57,0,68,0,,,k
6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,eaab80147be344913817fc140f60974cd546d0734b8a325a555341c94d3f0629,conv-48,59,4,2,0,True,2,2,169,16000,16000,False,True,72,1,False,False,60,0,False,True,70,1,False,True,72,1,15997,15924,15994,15997,32,28,0,0,70,0,72,0,,k,k
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,1428383e507390300d05276d4b4ba5e4810e3d6fef68ab76b2891b4bd73e08de,conv-48,60,2,1,0,True,1,1,1,16000,16000,True,True,50,1,False,False,57,0,False,False,58,0,True,True,50,1,15972,15992,15970,15972,32,25,0,0,58,0,50,0,,,k
c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,d6b97d8edfb456f9775a7de5e315979486040ae82f39129b7f9b901cd1016bcc,conv-48,61,4,2,0,True,2,1,123,16000,16000,False,True,55,1,False,False,58,0,False,False,60,0,False,True,55,1,15950,15988,15894,15950,32,26,0,0,60,0,55,0,,,k
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,c167b70eebebf37cd64eba554792eb347cedd4a6059a6bd577d0bfbb38259061,conv-48,62,4,2,0,True,2,4,6,16000,16000,True,True,68,2,False,False,59,0,True,True,67,2,True,True,68,2,15979,15992,15936,15908,32,27,0,0,67,0,67,1,,k,k
5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,721f44fc5f25c12c2ab5dd011a768aa3ce5e809d046ebeb984d087bd2f214425,conv-48,63,4,2,0,True,2,1,2,16000,16000,True,True,75,2,True,True,61,2,True,True,73,2,True,True,73,2,15956,15906,15926,15926,32,22,7,0,25,48,25,48,k,k,k
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,638b9bbf08d7adf2d883f74549e7610e4f80c896776079688bce3692a4b69220,conv-48,64,4,2,0,True,2,1,12,16000,16000,True,True,73,2,False,False,61,0,False,True,69,1,True,True,73,2,15927,15983,15972,15927,32,29,0,0,69,0,73,0,,k,k
b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,f4c1930151023875f2ef287c88fa0a7746748b6ba0e041e437e348bc484900a5,conv-48,65,2,1,0,True,1,4,4,16000,16000,True,True,64,1,True,True,56,1,True,True,62,1,True,True,62,1,15978,15952,15958,15958,32,11,13,0,12,50,12,50,k,k,k
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,de71029fd205b382b8d4a1cd8189bd4a6432465490806c012dc4460af64da7b0,conv-48,66,2,1,0,True,1,1,1,16000,16000,True,True,59,1,False,False,59,0,True,True,61,1,True,True,59,1,15976,15961,15940,15976,32,27,0,0,61,0,59,0,,k,k
55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,10804c42e567a4a5e38a4f1647cec606338218564fb5ea24b7bddcb17b3774f7,conv-48,67,4,4,0,True,4,1,193,16000,16000,False,True,61,3,False,False,59,0,False,False,59,0,False,True,61,3,15978,16000,15908,15978,32,27,0,0,59,0,61,0,,,k
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,72d65eaf7b5ea331577f3eed8206cdc5b280597e9a250382a70f2c6e9bfc93cc,conv-48,68,2,1,0,True,1,5,5,16000,16000,True,True,63,1,False,False,58,0,True,True,64,1,True,True,64,1,15922,15945,15998,15998,32,26,0,0,41,23,41,23,,k,k
eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,c275baae88b284f4933dcea1aa8dad3c827e895051dc9ed05b3d387c5de275e5,conv-48,69,4,3,0,True,3,1,105,16000,16000,False,True,67,2,False,False,61,0,False,False,62,0,False,True,67,2,15927,15998,15969,15927,32,29,0,0,62,0,67,0,,,k
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,9c55ad818a130b51fc2cf739b430f51acfbe416413372e825e90c489ea0157e6,conv-48,70,3,1,0,True,1,1,1,16000,16000,True,True,69,1,False,False,58,0,False,False,61,0,True,True,69,1,16000,15974,15927,16000,32,26,0,0,61,0,69,0,,,k
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,fa5ec081b0d35aaf4731c5a6effcf47f6e4a2fd6c3a9ef976e4bba5b4d196828,conv-48,71,2,1,0,True,1,3,3,16000,16000,True,True,60,1,False,False,60,0,False,False,63,0,True,True,60,1,15952,15975,15995,15952,32,28,0,0,63,0,60,0,,,k
55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,1d19d6b606fae413b2a71fc86891b799926c25d6276a093d53537ff3033f9b62,conv-48,72,4,1,0,True,1,10,10,16000,16000,True,True,62,1,True,True,56,1,True,True,61,1,True,True,61,1,15995,15942,15984,15984,32,10,14,0,10,51,10,51,k,k,k
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,aa6f99d40f8e9d88477de7353e0c25c8c83f81dc17b456184ca4da03846d769d,conv-48,73,1,2,0,True,2,1,2,16000,16000,True,True,63,2,False,True,58,1,False,True,59,1,True,True,63,2,15919,15925,15997,15919,32,26,0,0,59,0,63,0,k,k,k
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,2c3020362e9a67a3d9f1ab40468aaba78253d1e55adcf75d5b10dca9ccf64708,conv-48,74,4,2,0,True,2,1,3,16000,16000,True,True,71,2,False,False,59,0,False,False,59,0,True,True,71,2,15954,15991,15964,15954,32,27,0,0,59,0,71,0,,,k
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,13f9ea56e2a1719cea6eaa4bf8fe26b6e0b65bfb266ecac57cb8468bbec9a64e,conv-48,75,3,1,0,True,1,1,1,16000,16000,True,True,74,1,False,False,62,0,True,True,73,1,True,True,73,1,15974,15910,15998,15998,32,30,0,0,57,16,57,16,,k,k
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,cb29c31cc4360aa58af1ccb5a49ce5b1c1e78a062929f8af867832812067c127,conv-48,76,2,1,0,True,1,1,1,16000,16000,True,True,60,1,True,True,59,1,False,False,60,0,True,True,60,1,15974,15971,15936,15974,32,27,0,0,60,0,60,0,recency,,k
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,b5d5c46e07aec6a005f9433d6328d5eb58db1bf5cbd89ceecc034977d4a7d8c8,conv-48,77,1,2,0,True,2,1,56,16000,16000,True,True,61,2,False,True,59,1,False,False,62,0,True,True,61,2,15968,15966,15944,15968,32,27,0,0,62,0,61,0,recency,,k
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,47d81afba1c34dc8af6a4ef0a4abd77e5b4f6a72695cf7fc4c4348496170b858,conv-48,78,2,1,0,True,1,275,275,16000,16000,False,False,56,0,False,False,58,0,False,False,59,0,False,False,56,0,15995,15997,15983,15995,32,26,0,0,59,0,56,0,,,
