question_id,question_content_sha256,sample_id,source_index,category,population,eligible,evidence_candidates,control_16000_complete,control_16000_any,control_16000_evidence_delivered,control_16000_evidence_share,control_16000_delivered,control_16000_chars,control_16000_payload_sha256,control_16000_spread_evidence,control_16000_relevance_evidence,a3_16000_complete,a3_16000_any,a3_16000_evidence_delivered,a3_16000_evidence_share,a3_16000_delivered,a3_16000_chars,a3_16000_payload_sha256,a3_16000_spread_evidence,a3_16000_relevance_evidence,session_16000_complete,session_16000_any,session_16000_evidence_delivered,session_16000_evidence_share,session_16000_delivered,session_16000_chars,session_16000_payload_sha256,session_16000_spread_evidence,session_16000_relevance_evidence,dynamic_16000_complete,dynamic_16000_any,dynamic_16000_evidence_delivered,dynamic_16000_evidence_share,dynamic_16000_delivered,dynamic_16000_chars,dynamic_16000_payload_sha256,dynamic_16000_spread_evidence,dynamic_16000_relevance_evidence,control_32000_complete,control_32000_any,control_32000_evidence_delivered,control_32000_evidence_share,control_32000_delivered,control_32000_chars,control_32000_payload_sha256,control_32000_spread_evidence,control_32000_relevance_evidence,a3_32000_complete,a3_32000_any,a3_32000_evidence_delivered,a3_32000_evidence_share,a3_32000_delivered,a3_32000_chars,a3_32000_payload_sha256,a3_32000_spread_evidence,a3_32000_relevance_evidence,session_32000_complete,session_32000_any,session_32000_evidence_delivered,session_32000_evidence_share,session_32000_delivered,session_32000_chars,session_32000_payload_sha256,session_32000_spread_evidence,session_32000_relevance_evidence,dynamic_32000_complete,dynamic_32000_any,dynamic_32000_evidence_delivered,dynamic_32000_evidence_share,dynamic_32000_delivered,dynamic_32000_chars,dynamic_32000_payload_sha256,dynamic_32000_spread_evidence,dynamic_32000_relevance_evidence
f64c866df06fc6665006667d3d3a7cbafae4589d00398d32dcad10a914dc3f2d,5e19f36a3ceade092f16f2f2eb40291b0267bb0ee9a8dac91e13271d6c5ecd02,conv-48,154,4,targeted,True,1,True,True,1,1.0,53,15969,7292324d503cff8c53800951f6b5bc7304d143c24d20f12c5128d8e80692aebe,0,1,True,True,1,1.0,55,15983,113b04a1ff9b8349bc7fc33b0d74e111aacea08aa59a23b3707d2a939a79f51c,0,1,True,True,1,1.0,50,15933,5277442535ed041d5a61224a6d311c35de270609d683cd11621756f7ab8e5705,0,1,True,True,1,1.0,52,15978,435c6a2616c3cf72cebf5408bb40b72abb5e3cfae005f726ad7cb09d43bbc8be,0,1,True,True,1,1.0,114,31987,7d50d9fa0292c6c25ed6dbe5378b90a0d9471e14a9f885e6ce472571b33e6b22,0,1,True,True,1,1.0,114,31992,dd385c611da1b7cee984f0758cb42502444fc73018cd43dc233877ad67433b93,0,1,True,True,1,1.0,114,31979,f19f7d8a199ecae05dd3f3bf62cff15ebd8ac0d3dafae578b7203cfdca492537,0,1,True,True,1,1.0,112,32000,4f4a18ddd879aeda51fd509067bc0569e68c2bd5bc7d8e9ac0b3fc95057ec0f2,0,1
1ce5b8ae27e4922b3c9d95365112044cfb8bfc69d797c09d9dc864fcc8c811dd,e9fb33f07e85f3caa672a6a5681affe5db6d701c378d07c5f60b3ca17c6b264a,conv-48,155,4,targeted,True,1,True,True,1,1.0,54,15998,ab5eb294866361d59e63ef150f6ced9a78ee10bee1eec0089a925c4fe9cfe457,0,1,True,True,1,1.0,56,15994,7d384ada67aeee6be42d873a5b466d6066628ef3e5e8f54815aec2805c7825e2,0,1,True,True,1,1.0,57,15999,3276339ad2fff032d83063c4d3abaeaad61e907515f06024285ec9dd952f76f0,0,1,True,True,1,1.0,54,15919,40a9a175056eb32edc8399c52a21703cbb1e4e6ba47d8481dcfe70e5917d12fb,0,1,True,True,1,1.0,109,31921,5df720b83638e4fe4e89ccfb810f7c1fa70cc085bc2cbc5685a6eb2beadab7cb,0,1,True,True,1,1.0,111,31916,6b515160a3dea50abe91648f0fa5a7a9501dadf8f0092ed73595aa60634287b2,0,1,True,True,1,1.0,111,31996,2f4411a5ff9b9034305f59e7d0831cbf14a8fc7dbebaf8134adc7ff590d5c0c9,0,1,True,True,1,1.0,111,31929,d81f6717b9a3d8ddfc68378844cd1d1dff8494be423684a3b93baa4bfac5d2dd,0,1
b05eaa37ad80de29e010805e0a5b311b8349924bb39d0c250feb271773cffe73,c3a95380af6747f053353e4f7b8861748a5fc625d3a3bfc733f3bbcd4485cf8c,conv-48,156,4,targeted,True,1,True,True,1,1.0,55,15961,9fbb1b52a0794ef2e364c4d092703fbd3ceca6227eee0c5fee0a3e4fbc79be67,0,1,True,True,1,1.0,56,15992,e3ff0e68aa7b9509c1b35cfbbfcb084d540e0c78ae3829881ce7a9befbf4961b,0,1,True,True,1,1.0,55,15988,98d08730bdf8822d6cf909ff934a6beeed8521ac934454d012ecce3a3ea6a73b,0,1,True,True,1,1.0,55,15917,942f86e46229df44644dca55d33f784baaaaca8f05de37db9ad057bb01680d2d,0,1,True,True,1,1.0,108,31974,d54e0c64aeadeb4c6a65835cefd9f430ccad3f1193cb6ad174ca31443f747fb1,0,1,True,True,1,1.0,108,31991,dfefd664e4ba1a2a8ba0d88ea73883d1a0964163cdcd281e2889011d5dfaea24,0,1,True,True,1,1.0,108,31995,8af7da21bf62d90a03a7eef292e53e3b3a902158adeefdcd19e008c3c2fbfd5a,0,1,True,True,1,1.0,110,31994,7fdf59a9653ec9423cb53d43e86f3ba6f864b41fb8179947e8aa30c48815f0d6,0,1
10fef3238cdcc9a93155423171aeec3e3c2f71aa5aef159f1531ca4126bb9357,7dbb859072c6ce8adf85c89fa9226790d27d5ca3547042c8893b517be5c3fe1d,conv-48,157,4,targeted,True,1,True,True,1,1.0,54,15945,242dab99714db5802ad0360c4496a509379cc5de9a0f002b61fd419722190dbb,0,1,True,True,1,1.0,56,15927,7a9644dfc13a663119936c7d519d7247fd1e6545a81ee579b4f590e540327cb6,0,1,True,True,1,1.0,53,15919,229b95682f825e1595e35efa049c8109765f24a4f51321b0addec07c20c1c991,0,1,True,True,1,1.0,53,15942,752038d6988103477f32a92af1ad88f6b72d4d7ca3b79d5ecccb8852ecc0da36,0,1,True,True,1,1.0,110,31991,60932e632a305cc88b7760d5fc44284a8728775518bfced871063fe1bb05234b,0,1,True,True,1,1.0,112,31971,c597c33f92233e7d6fc258cd5f5618a2881854b90e227389095d43896092846a,0,1,True,True,1,1.0,110,31991,76cc0432a535c5f4c167252acb8e134e997797954529ef07570d2233e057e1d7,0,1,True,True,1,1.0,109,31964,26ca5b50d05990506e620b596f2c0616bd3596eff264ae86b34b0ef444bb90ef,0,1
c1269d74193f95f773c3acb9709b63c4164422f7b778358d9abf61cca1747d0c,782bd7c761667be91791c74677b2986f83af485ffce76805ecaffe8fc66ea65c,conv-48,158,4,targeted,True,1,True,True,1,1.0,51,15985,5773d92c759155bf70c5484e5493057e1ba57c3a260243241518b8d42883c793,0,1,True,True,1,1.0,52,15974,4446e781c8422b193226162fbf33fecc3cb7083d5ed4422bcf60d0e6658a30c5,0,1,True,True,1,1.0,50,15983,12be87e18901a18fa64fb90b813dc785706f9c1e67dd3c9c837e60b3712d020f,0,1,True,True,1,1.0,51,15967,d0ce8221f30136773e802ab7e233b044f4f9a0f865bfa5e91d4d620d73e6d708,0,1,True,True,1,1.0,107,31992,c034cfeca8605ee47e5524cb9791f663041b98618ee649a8e1f8ce59188c78f7,0,1,True,True,1,1.0,107,31921,6136b8c984918d8555905d85f7ba63367b57848698434b974d3c1dfe09bd8bdc,0,1,True,True,1,1.0,107,31962,cb1e0e2ba2cab78da472e408581bd89075ccebec2e1b36862e04f035f9df60af,0,1,True,True,1,1.0,105,31916,10091a74a87fe1b12478275cd53f6aa7b69b8993560c1ba1e058b0e652d4eb2f,0,1
e72fdacd81c7f63e66dee7b1ea5637ccf111121f1a23cd9c7634904860831c71,e9f12b9fff4b1822c966cba4105a7e3b75e70943e299f3adb9716a7b66308ad2,conv-48,159,4,targeted,True,1,True,True,1,1.0,51,15981,9b5a249a008be36e99fe8fdd130a46c2bfdba4e2e35d1aa45f236cee6034b3e3,0,1,True,True,1,1.0,52,15936,c179856448fb7f8de65a49ada4234f7d0e0189a8c573b10d6b7d1fa4d3ba774e,0,1,True,True,1,1.0,51,15935,a042c1449ec1f704a7e81870374ee1de044ff7dc12cc114a63484de311dbbe0c,0,1,True,True,1,1.0,50,15934,8b1bcebbc3fbcd7487d30c96821da515e7f90e6c83d22e84d858e21f5ffbc9af,0,1,True,True,1,1.0,109,31988,e6b6bfa8d8271c841f4a25d871c385b6e74b48ea81455450dafa653624f50a32,0,1,True,True,1,1.0,110,31990,82801b640809e79da66cfbf10a0128942a144773696e1c5affa84cf6e53dbc78,0,1,True,True,1,1.0,109,31927,980fdd99e53a9183627ccfd4b52c080c19853cadd093e543806c8c5d71618a0f,0,1,True,True,1,1.0,108,31981,eaee323462757c4fb02c95b3f854a872b60a1967b19e0cf06066a8ed6b2b8401,0,1
6ad8fdbe3adf599eb2605ddbd8d26a03c54f433ee2931382fbd1ba621925be17,dd41aea670035e9790d8d3f63986e23283bbc6339eb41093641014bc87363088,conv-48,160,4,targeted,True,1,True,True,1,1.0,55,16000,6cffa578aa8fc79af80124a6d6381484a086b4393aa608d1cc95dc899ab10f9d,0,1,True,True,1,1.0,55,15999,cacc6828f6c1675e05093e31c03dbc2455a2615ad2b6416fd6dac129a8fad170,0,1,True,True,1,1.0,54,15973,3334bdaf6733fb3377e9666ad33555185ef01baff3ca268367451d4f8a7becfe,0,1,True,True,1,1.0,57,15992,0096b91fc8cb30e607a6f8a9d1fce07b464ba1029b29e08ac928419869aca774,0,1,True,True,1,1.0,118,31990,c0716dcd71f4dde7b5790906045b916b5dc2aaf5ffde9e7462fa7890f7f09697,0,1,True,True,1,1.0,117,31917,8959d0d957769ea4f416a668a9a4d5026f5803d17a0cc1f283f48794a4857c06,0,1,True,True,1,1.0,118,31989,9bf2ca7615988962bec17a95706b6060a22738f66e07bef829ededfe344ffe68,0,1,True,True,1,1.0,116,31981,2b30517840d0fdcf1bb2e19e577371549ec9a7782e9bf85c324cc93037cadbb2,0,1
8b4726d8784d129888bdd701f91035e29ac612f037745379a70bc6005f952b71,1a3f14ff706eab853050fc9c65b93a509c44e7db36e397166573a9fd17094c52,conv-48,161,4,targeted,True,1,True,True,1,1.0,50,15968,b9e60661d1185182695aad3678f470c5ac01cc38277def675d1d76f01eaa8415,0,1,True,True,1,1.0,50,15981,cc629ef5e2890a346c59f68fced11d50cb1cd200fff87873e9ffdd3dec0411f3,0,1,True,True,1,1.0,47,15968,affb4f995553dbe88ef80e188984e37ecc14e771d34a2481c0f2f5f35f71a514,0,1,True,True,1,1.0,49,15959,b7a8131b954d9b557032f5acd99045b378acd0c2fff0fb70a6a572e620ea793e,0,1,True,True,1,1.0,105,31959,7bc49ec611f7529421c916f1e631e0a2c123a0559deaccc9c36b36dcbc9d01eb,0,1,True,True,1,1.0,105,31916,1522b75e4e3d24875f0cb9185b16d670fb6f33b18036a0aad171f283a5484118,0,1,True,True,1,1.0,106,31969,44a82a8c12d047f64a17e51c21eea467fc0ed5d459de515e7245ccaf7ffccd90,0,1,True,True,1,1.0,107,31997,a077263ed40a6f42012c63dc0b8ba2fd05ea1bfb7ffd3e6355c481a21b145cba,0,1
9295ee280ce583c3d9c06b75393d4d8016abf7ee01f8aaf51834989a83e3c209,5dc3665b68ff5399bbf8a2210cb1f22a74af091d34e41e85de887dda8acfc156,conv-48,162,4,targeted,True,1,True,True,1,1.0,54,15965,fb48f4e594d0efa2e0950da636dc3432cfa05b48e187fa9131127deb3dbf46c0,0,1,True,True,1,1.0,55,15981,9f684a23e0a7e8daa8a1a596715a6bd3ba9b35eb28327272522090c477ba31e6,0,1,True,True,1,1.0,57,15953,7aea89d6121f0ecef02c9343bbc76bc695472f6ae5997e77ca704bb630904cf0,0,1,True,True,1,1.0,54,15950,024f8fd8448b1b77eb66bc2ec9f5286ba518976452dc9b52cfd31054fca56870,0,1,True,True,1,1.0,112,31989,1face3853cfc4502cd318c730724b08b399272057e00f519533be62b4e8db19f,0,1,True,True,1,1.0,111,31997,188e158f95c7f8d29187b371c8135fa7bb97800755779fd79a2bebb35bed124c,0,1,True,True,1,1.0,112,31989,a12b820107cbcdf9855b75d9d7e95ad3c71257a7d082801a2c47259593c76509,0,1,True,True,1,1.0,114,31990,d1fb2bebd4d63dce79fb1367ed24cb44a1a9c1c5f759b7cfb5b664b9424c064d,0,1
924c991c3884648ad2ef762aa405229a238316b1fca2513eee10b0ed2d8bae44,689c1b854c7e2ebb48aafee07f3e8af3a4384de8b33fb48939797c921ea17536,conv-48,163,4,targeted,True,1,True,True,1,1.0,71,15988,e81187bb9b43d5660acefe1dc66b3f6acbb5d2478ebe269866ec108c81946f66,0,1,True,True,1,1.0,70,15964,46ad28c36811e12aaf18f2d80451158dad7365840bad6a6ca418bbba70e851bd,0,1,True,True,1,1.0,72,15999,5e45230c01566434f711b56a3e3ce5a8c99cc32043da191240dc3a1f29992168,0,1,True,True,1,1.0,72,15969,7d044b336fe75539f666ae3a2912c544899e163430e946064d060a1e98e0dc57,0,1,True,True,1,1.0,133,31947,47e1b81a99b87348fb68ad80a0c970c5b9af70a58d68f3bb80413a218fcc096c,0,1,True,True,1,1.0,134,31965,0853b77b490855f103e49edc99dcffaec5375eddcb1b27d51a568a19ccfdc073,0,1,True,True,1,1.0,134,31971,f469883bc0bc85f909feaa2d47f004758a5d54a0d629c72e40274f87896f6c60,0,1,True,True,1,1.0,130,31975,bb7bf8e3ba40e7d16533c1a3505620b00873cb8a2c646d818806e2d788b3811c,0,1
231f8231cb2325f5d0ac05541701021acfd11b169463bc8167cd849407165346,b603f5d26957c0e7be3375d86ac9663562347dc9085603036b4fafa6460188fb,conv-48,164,4,targeted,True,1,True,True,1,1.0,79,15890,925b328a34179652b4742f61ee608d468ee573477319d07b4a3251c9dee496d0,0,1,True,True,1,1.0,79,15941,57ac16c798cbe3846f44d7b8b660dfb501145e4eb37c93f4033987eeb6160110,0,1,True,True,1,1.0,79,15933,2fb12a6fd3c39db0142daa3739b84edd845762a4f666dd9aa412ac9b1fc27258,0,1,True,True,1,1.0,78,15940,ec84744a6b8d5c8bd5afa0aed3ffb268ea7f9afd13666daf07fc96c81429b87b,0,1,True,True,1,1.0,142,31991,727debe005bdeede2a0e9810f7e4fb6652dee1ab35d89f7c4b9e49bd6a5f5664,0,1,True,True,1,1.0,143,32000,ea2348a23b8268e1eab0be9095fbc693d6cb496c8f3e52f5c2f9ca5ced58e019,0,1,True,True,1,1.0,142,31991,e868438addd150f85fe9b1a14f449c2d74a79217b983dd5a3d72781d7df416f8,0,1,True,True,1,1.0,137,31990,1b545912a55fdcb74efc69489b94a0e7f481bdd7eafb28e069622d601871506a,0,1
03bcda7eb1b8a87f2145fd0e9ae07634d6b837b34312431136e094625f14bd77,b28e2b446108cf32d0d920f42369c3ec86ea1c22f04f638fcaae421f1fadb744,conv-48,165,4,targeted,True,1,True,True,1,1.0,58,15999,6cf63cd899d9059961fe7e87dfd262b5a36beff5f7bec670c2178de903a801c4,0,1,True,True,1,1.0,58,15997,99eb736547f3a6cace06e2c5d2f99b880eed8adafbf561509466007226b12884,0,1,True,True,1,1.0,57,15943,6cfcb9ea67fec8f8251888bba1fdacf034dff5528c184ed1d6144f2a7d4cedc6,0,1,True,True,1,1.0,57,15950,79e96b255fc0a34a95140e9b67600700cfafe01f94ab0ce84f57a97431e4b92d,0,1,True,True,1,1.0,119,31974,2630e6ff48de10384c42b406292cbc0355ab92fa31a118cf47d6476948295e13,0,1,True,True,1,1.0,118,31917,dd92bc5cf55a9c688e63b18ca47cba2136823ef654c6a967af592bd7a60d99db,0,1,True,True,1,1.0,118,31954,1dfa4ceb7897419e6bbf247360316885d90c56041038209d4de38a9cd5d6bf02,0,1,True,True,1,1.0,117,31956,eaa3c7c0702f58c1a33d4744aa9b00cc19cf0f2e3bf20574f20f9f61a67cc4d4,0,1
ffe6be1c1e6fc58a4ddfbe92cec29f9345522844751f689e581bb9dbdf7fab11,bc9322918e522f25729a90c25bf27c0e0d45cd45d17fb35519446c0b5fc00df0,conv-48,166,4,targeted,True,1,True,True,1,1.0,58,15983,428bfbc1ddf89f96370bc277a181882919e86e4c562f33be783c6a091b042aea,0,1,True,True,1,1.0,58,15968,92c6ee2cdab179e6dad927ad2f19a001a822776d58cfe4130b4f4e9576b44601,0,1,True,True,1,1.0,57,15976,7b8fa7b9f81a3d53e5b819a7aaf8f29865530b460d61a9c433916b7b6bcc8bd5,0,1,True,True,1,1.0,57,15965,c3b8a573560e802f39cc798bfc8cbf7f6480bb2b44f9e9f0fa4ff1e2c982b564,0,1,True,True,1,1.0,117,31920,c4de1229a9e4de87f9ad91daf1e1fafdeafa777571857c099be9488c2398ac1f,0,1,True,True,1,1.0,118,31981,ca503caa526ef90c80f19ef8d48e1e90787bf07635a3b440e881f4e1404fe048,0,1,True,True,1,1.0,117,31942,80bd148fd169955f3fb33438af9d52381328e1a367d067ea8b63f60480ce9661,0,1,True,True,1,1.0,116,32000,0971b3f5a5e5d3d2ebe65f080aebdf232f0f7be77f6a4c0ec4d0110447eced2f,0,1
d37b7904751d50d860e0fa5243c2a879c130e1d44c6a58000462ff278e66215b,c9c48051f67a39d646971e4824e06c07f3723e01382d945a2e92f230095892d9,conv-48,167,4,targeted,True,1,True,True,1,1.0,59,15961,820dca8d26b8081e246d48fda0a0d860254dac5e7dc5dd8226237ccb1316d625,0,1,True,True,1,1.0,60,15923,fc30e022c23e583c371b0d34ce1e39197edf9c70c1e65b3842f94f52b0d6ccbe,0,1,True,True,1,1.0,59,15995,e976bfd0fb79371f5507abc1c7eb8160a1659aa8204ba96b62a882708013d267,0,1,True,True,1,1.0,56,15972,14bffbd7ae2457a3a457470f3e03f824137d797b2b69ea4b1f2858452b4bab45,0,1,True,True,1,1.0,116,31941,f20f677a6edfc045a763c193379612d360b8883a9623ab0a6fd4fb8b5e89d66b,0,1,True,True,1,1.0,118,31985,8b2bba89fd6e036a5c37daedd2d69718d9fec927b6123cda479abb1dfa0fa303,0,1,True,True,1,1.0,119,31998,8bf768ecb7e3ff4a6d171f3514912d4b2a7cfe4fb98dc73cfe050a09639e375c,0,1,True,True,1,1.0,116,31985,76acf72354e9532531e54862ee0a9c7218749d17363f2666553333d7d383e1e2,0,1
e83935d3f9c97f0c027f65cadb65248adbd7bcf82e3fc548a5bcc72d79adcd32,ced1c06e4d71ec9b290d82033d0189aaec549f70290229b31788ef60920da247,conv-48,168,4,targeted,True,1,True,True,1,1.0,63,15977,56775d6b558fd63a0a60e3258ef3a8fd8a3f87fccc85ad94f34413f5173e1f8f,0,1,True,True,1,1.0,62,15988,0209916b59a5c06df7c95cbdb0492f41d72faab71e86bbfe6ab893512688d859,0,1,True,True,1,1.0,61,15999,d86e00cd6ca4ce882b3abb5874ae08de57768a73dd14108f1418701c718b4319,0,1,True,True,1,1.0,58,15944,d24d18c299bfcb6cce26dd55362d36bdd62e60492d60d1abcb61fe0366a88e30,0,1,True,True,1,1.0,123,31990,35503834ea770d826754c6cef7b9b6a429c5a3ff74ddd2decc444f95d5621112,0,1,True,True,1,1.0,124,31920,1453260a4c9c8c25329eda0e4d74b4138d361854d55d2123547df637a4fa274f,0,1,True,True,1,1.0,124,31926,eb4c7de602c88284184da00289ea5b264f3149f86810985d67e7c7304cc9ffc0,0,1,True,True,1,1.0,122,31921,8037ae6d98227bd2bc067c3a29faba35551da2dc6cd30e2909458b6b6adef517,0,1
adc145ac4440adf59475fdbe13c15316e40bbda0d7c646b727dd6c84063cefdd,0d47db9c0ff623228775b5caec668c57093bbc464205d6aa161fb5d48deba7c5,conv-48,169,4,targeted,True,1,True,True,1,1.0,53,15987,d496e555e0cb19acd374f16e94641195d2e860154b8285cb9de601cee9a1286f,0,1,True,True,1,1.0,53,15980,4bb5f196a2d7b3e640bd5e26e0db71a79945763c0c84d08fd91d814832edfef5,0,1,True,True,1,1.0,52,15964,ed21ac128ac9f51a00a490c2587e2618410391da5a5de3aa10c19475cb1a16e4,0,1,True,True,1,1.0,52,16000,75106fbd34538b5caef15738c697220d0cd23e1f750e309f56fc0bebcd758d76,0,1,True,True,1,1.0,111,31950,66fbf7cfdf81070edda76c5112505b06e8bdf2d1308ca143586dd57243692297,0,1,True,True,1,1.0,109,31929,a25821ac8b6c6d2a284ac486e322703e7a81c2323dc650a04c660e995d58178e,0,1,True,True,1,1.0,111,31936,a896f05135cbdf7bc5930d6fa86e3a7903f610b873cf0cf909047166c07d8907,0,1,True,True,1,1.0,109,31984,406a038e52b497ee3f37e855ddfa8311bded42b537ad4a0411bdce35ce63d4f7,0,1
6a2e2bcc4809c7591584ebe2c8dcb213190f8f77b286f45e99375a3f897af251,aaa59825bdc65a7b0cd1b80f1a835f209195a6f4000895d06ad7a1f7bdf39216,conv-48,170,4,targeted,True,1,True,True,1,1.0,54,15944,aafa48a714bdd846bb87ffaa5b22ce5f2db4baae7f6f50bbd7e35990bc3401e1,0,1,True,True,1,1.0,55,15945,c2ea662d780301b4365acec25400825aca9b0186941b24bd6e3f69adb5da69aa,0,1,True,True,1,1.0,55,15971,3d2e255d5a89d0a21fd32ec8cf06307d1406a3929ef12b1784eb72f510729885,0,1,True,True,1,1.0,52,15940,a1f4f657caf35f39a9f22ed25a8f387437091f8d051cf5145a8f13ec7c214ada,0,1,True,True,1,1.0,106,31995,5a69e7cbee3bdc3a5e39c97cd7e9d13f87e418668e76fc4d89c9c782b25cd56b,0,1,True,True,1,1.0,108,31973,843610b82218cd069fa328b3eaec04801663dcdf572d590e9383325212ce40ba,0,1,True,True,1,1.0,107,31980,6462b651d5419a51d9bef0a568eb0424422d5deab496997ff3aae14bc73b100d,0,1,True,True,1,1.0,107,31966,7d5801a542e35db71019eae8642e2a009d5e90ee6c5f8323f974f71f7b10c5bb,0,1
5fc415b911560eb402b6485ca4cf0a4f1906f06540ad2317f424105fdc9372bc,2293d4b36a5f900c257baefd1ada76f76ebd9bcdd6e80b70d1a66c00e9506e5c,conv-48,171,4,targeted,True,1,True,True,1,1.0,57,15976,45d908709cc6b49ce2664019bd3ac6a36f7c1f9339aec1e7f360091a0161563a,0,1,True,True,1,1.0,58,15984,5094047cf6ef1084a3daea631adb3dcb09486050627278533edf88fb6854d1a6,0,1,True,True,1,1.0,58,15984,c94a0f7f9720aca1218a742bac2a2e0162b7cf137b5388f2f61c119915203de4,0,1,True,True,1,1.0,58,15975,dbbdb8bbf08ce5d003751dc59fe5b4928dcea1dfb26585cac70dfc140c7ef383,0,1,True,True,1,1.0,117,31969,7221163efec814dccb332040c4d4ba4675b8da1c0e1db02a7e0b766ae10139c5,0,1,True,True,1,1.0,120,31998,827fd5e122861a97116bf8be37924626898f6e2a6a04a0b69ae1e28b0a9c1116,0,1,True,True,1,1.0,119,31999,78e069f6693078304868c0da2aa45e2bbfac50e233d85fbadc8e40aecd1fcdbc,0,1,True,True,1,1.0,118,31922,e77d051b7cc040ccd4c5173c8f61199e10dd75bbb426deba00bfbc7900520a39,0,1
ef42276ecf7abff8bfd9e6562eacc366e69f7441e93d0b2089b7577a5c7ae52c,37df5a67ce0e11f219a87c667ab37dac9120d246231de13b238d88646a36a095,conv-48,172,4,targeted,True,1,True,True,1,1.0,58,15954,0294ea81f8ba138289f53fa3a8121200c7f8933649cc6fb8aef23e3ce9c7ff0c,0,1,True,True,1,1.0,59,15995,36a15652dcd86f91db3ab89f72042ff944a850d39801ca5c9b9a01ccfbe7ed5f,0,1,True,True,1,1.0,58,16000,8e3d12bc8054e09ddfe30c9e0fc72e08f271d88b8cfcba626cc8a2763d105e4b,0,1,True,True,1,1.0,58,15958,03a5a716f7d16acdc9461879651aa763e2bfd6a7f9d1ae29a757d2ae3f7ccc85,0,1,True,True,1,1.0,117,31947,360225fb989356e2c55f52b3bb13d9b781cf56975f0be3fee9109f08495d88f9,0,1,True,True,1,1.0,118,31993,27929b57ed47de1193b379ce1bd02713a798c895d4c22ee8bbaf41dd41411c3f,0,1,True,True,1,1.0,118,31985,2ffbbef1b257b4b48714d83b46e1abdc3ee1abfd27b3e3072ddc7ce05bbea5f2,0,1,True,True,1,1.0,117,31982,e150dabd807601eb4bda131c7d9199fc4c00707586a8c2843bdb18ead5e38b6a,0,1
4050bec28d8fef4657997f39711c3b8ddc40925db53ffb11cb483774297d7089,775592f31677303e5269062c6e0debf3ed3018732b4d78aad28d27d7469211ed,conv-48,173,4,targeted,True,1,True,True,1,1.0,55,15994,d070612e3d70ce8d27b1ea5ebb3dc0e0edbfeeee822629905d80df66cd1166e5,0,1,True,True,1,1.0,55,15948,ea592057bc685739f4d4547b7e6d931008159fdd3cb57a0fd03fc94887793e08,0,1,True,True,1,1.0,56,15951,2f7837f8c9f218dc280d9b9194a6f083e2647666c22ac3c4c36f54beaec7ce2b,0,1,True,True,1,1.0,59,15961,4a2a0ce6a55feccd975420f1ba2d653e1b476902f9b51d433735658b13d33c7d,0,1,True,True,1,1.0,120,31952,4c6bb68cfa805d05d6a768cd403ed066b24d67e2d1f04307d4a8d830156f7c9b,0,1,True,True,1,1.0,120,31951,490e9efc4d2cda0eac1f7aa774a9eedf45e337a51a5b16698e875154a5374e17,0,1,True,True,1,1.0,120,31983,8c2beb597bd2ee214072025581dab23a1044dc01563b1a03653c589f0c0762d1,0,1,True,True,1,1.0,118,31943,635fc36282dc84fd6077d71713e405d00dd24b69c5a0f9c10dc7b814ef3f522f,0,1
46d16c4aa76190fda3a82b7ed3b2c27e6688bb15ccd98427096bd45602d55844,daa9569d658422f3463665532af70969be5e8e6b55f74304d317c7989ecedfe3,conv-48,174,4,targeted,True,1,True,True,1,1.0,63,15992,f7631f6da7639444b257a058c0bdbb6c51505b1ceaf1d56fd9c4dc50c589a21d,0,1,True,True,1,1.0,62,15939,13a475b2cd3bd7f5d4753e972b1e36fb7a7e0c5fd92354f63cf06f9dc16699f1,0,1,True,True,1,1.0,64,15993,f28dd18a7b9f2423384eae14678a8a11f02e0b7dd4644f859a237c04b09b0978,0,1,True,True,1,1.0,58,15925,1639432c43f5bef0f0809030727d6db901d235b36c5b6c5b50c08417bafd45ab,0,1,True,True,1,1.0,121,31994,963017d3d74629706cd4663133a68d3fd8bd90c655ff626780ca0d9cedd616ba,0,1,True,True,1,1.0,120,31915,d6375e71afd5c8952291b5af7042661e696cad3551c7b87bce9ac667e8b58247,0,1,True,True,1,1.0,121,31916,e639ffe17eaf3afdb0aad072cd25e8d4bd0cdd5b1b70d3e0a489255f65134f50,0,1,True,True,1,1.0,123,32000,b187e791760913cce8e53084b4def88cc1b51a08b2ab939fd5d049b184a2cc26,0,1
8ac1505119250a68c0b7496a2561e178f88b859d8af29fdb1bc02fe4ce40d62e,c1eda7eaba3caad68209d9aa99806798620afa9e7090bc430a6a6d2ab233ec7c,conv-48,175,4,targeted,True,1,True,True,1,1.0,56,15934,a9437abbaae7f24bb3114c6aaa9ed5328b38da3215e8e10d1411edf61b214363,0,1,True,True,1,1.0,57,15917,031505d5583e294320f17891e996d9ac343fcbe43dbe20e556856aeef573b14f,0,1,True,True,1,1.0,56,15999,f5dd2ba27a200775e4de53566f93b3e563c95e56336fc106ca556130ec3403be,0,1,True,True,1,1.0,57,15922,8a96e3b91d99bafb49b0c5aecaf1c3dc6f9e252d11c0015ab438bfb4bfa058f6,0,1,True,True,1,1.0,117,31927,7e20175767fc028f5ebaa4c55e82b5c0671901c7f0590e2826e8264a7e5e360b,0,1,True,True,1,1.0,119,31995,8eeeddf12a195b0ab952c54a030374e496847727cbe393ff36b977b3d2045ed0,0,1,True,True,1,1.0,119,31978,16785c42cb9fc7742fd0fa496183d16ae5547cc2f20c3a31051c866012ba3d66,0,1,True,True,1,1.0,118,31954,a22f4dc0cd386bf7004b3207954fc0fcd67b9da65d87b5a6288ea9f98cd78154,0,1
