question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_complete,tiered_complete,flat_any,tiered_any,flat_delivered,tiered_delivered,flat_chars,tiered_chars,tiered_recency,tiered_k,tiered_coverage,tiered_dropped,tiered_evidence_delivered,tiered_evidence_tiers,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,flat_budget_chars,tiered_budget_chars
25aacd2f3e45f92c2570f9d56401587ff14215f5841cce8e74e38794bbc5b782,d5fc3d66f49edc346108a65618136977a504af83c8df103914dcdaeb5d306874,conv-48,28,3,1,0,True,1,True,True,True,True,119,117,31930,31972,32,40,45,22,1,coverage,1,86,86,32000,32000
2fc0bdaefd7abf0af339cba89e2ec2a0ad44f2999c03523d3b1e0e0acb891235,0fcc82d88c0ec40cd91f3484305a24ab0ffa8fe04d0e7a1ef82e783577db5741,conv-48,29,2,1,0,True,1,True,True,True,True,107,111,31966,31995,32,79,0,82,1,k,1,1,1,32000,32000
9c554632f4aae30e17b7c19c91ded7acedf7f88f219b4c497d0588e2a1a47979,b9dd91ef8e82ae0399ec02c495986cd2ab553843a9038f3edf45641a656734ad,conv-48,30,2,1,0,True,1,True,True,True,True,122,117,32000,31993,32,85,0,63,1,k,1,1,1,32000,32000
f656df3f0d025693da8c6357b1aa23d194423f82c60c8c8606e77fc3e8c600b9,3ee3111720ac735dfd505199e77479e3bf01d5943331a9542add6fd0d76b2977,conv-48,31,2,1,0,True,1,True,True,True,True,125,121,31991,31871,32,49,40,24,1,k,1,1,1,32000,32000
78203f8d02cdd1ebae13935d5c0a725ffff57cb2a072291590a17631e3f36a8a,f2731d38eb299534b0f20babe2731bb8dc9174abee571cbd4294bbbd10024245,conv-48,32,2,1,0,True,1,True,True,True,True,127,125,31968,31973,32,39,54,19,1,k,1,1,1,32000,32000
576f3f9eb798102ca499109e43cd023c9ab34aefebdb528f60f913ecce04b2b9,2fb8d175bbf19bb8f42507ea98095662c88c11c648f4a902a561cbe552b4ea81,conv-48,33,4,1,0,True,1,True,True,True,True,132,122,31973,31917,32,90,0,30,1,k,1,1,1,32000,32000
43707a9c0ed4555c1a8b137dc43a7551323cfbed7539f881a8ac1c0088df49d0,d1c3d7839d390d036b716462519beafb0ee018268ceb09da45ffa0b96b284406,conv-48,34,2,1,0,True,1,True,True,True,True,122,120,31943,31877,32,28,60,22,1,k,1,1,1,32000,32000
eeeeab59969c1b1007e1b7bbc351155b997d6b7738484f7584740069f78a9dab,36ab14dd7ddb854a552da398ca7747cf86da13012a88ff026a220c672924101d,conv-48,35,2,1,0,True,1,True,True,True,True,117,114,31993,31999,32,81,1,31,1,k,1,1,1,32000,32000
5ba11752ff6814243917467d37478f438aa7ad20cefc9a6e69d2af3429afced0,12e6e337ab351d163a3ac0dd634ba6049d2a3f32436dc6385d5205338dc3e265,conv-48,36,3,10,0,True,10,False,False,True,True,131,125,31990,31947,32,92,1,26,4,k,5,26,337,32000,32000
fd273a936b5dece8596fea19d0094698aa4120121a69007d02c06974d051327f,f4e71fc1bbec867c0243b55e955783043db3cbcffb83fdba607bf9d786e0d963,conv-48,37,2,1,0,True,1,True,True,True,True,125,123,31996,31936,32,45,46,18,1,k,1,1,1,32000,32000
a3bd13818136b67f06e9f1e3125688c5020eceda426e7fb94a38f5baa2565e29,0d8bda14849dfecc8a5d70f8640e609f8aae44b6c77b4974e58b7fc1b009792f,conv-48,38,2,1,0,True,1,True,True,True,True,111,109,31989,31904,32,71,6,24,1,k,1,2,2,32000,32000
c4ddf270603b770f39f6ddfc480111cf6ed281c6523ed105b17adad3bf1a3803,1c2cc04fd6d22c38c078efc4e8f9cc8f3bdc0ac65ac72a1b7223535a29ddbfe9,conv-48,39,1,5,0,True,4,True,False,True,True,121,117,31952,31982,32,85,0,164,2,k,4,1,57,32000,32000
27d997dc256dda354c7ae9b7e417b2941985560d655a05a6f02aa0956f6fc8e3,86fc5b9a2ec49c08b36aa654abe980fefcb1b65a4bf1165b445824dd336944eb,conv-48,40,3,1,0,True,1,True,True,True,True,127,119,31982,31946,32,87,0,22,1,k,1,39,39,32000,32000
4ceca4f655151391e94a01b2c8b88d4d721ef4c27e99e29488108b0ed830a194,8b4fa35f5d4faac1250f58d6dcac37e4ede2ebe3ef9f81d73cebb63f5d83b4e3,conv-48,41,1,4,0,True,4,False,False,True,False,113,117,31972,31944,32,85,0,164,0,,3,72,160,32000,32000
602f9e8d02ed6cd3807bd13ded92616c8875aa887cdefc09e34fa399a5fca35e,78d4fc904e8ad4efa15bf5e541973b1fad72daa0c52418a1f6541f456ba9fe12,conv-48,42,4,2,0,True,2,True,True,True,True,111,113,31971,31957,32,81,0,35,2,k,2,2,20,32000,32000
31a9c7a08ed46a7883beec73719c136adb67a2bcb0e81fdc9d480253ed450e09,38d44a0d2866f13d6f7f19556c872e70983dd2bbf12f0e45eb37f3d520245859,conv-48,43,2,1,0,True,1,True,True,True,True,130,123,31933,31980,32,91,0,26,1,k,1,5,5,32000,32000
e0178addf675bcc1469ce274fca0b1c8c46857f6491d6c5aea73d88a426f00e6,a2f2dea3c078af44c248bdf311984d62d56149f3032318f7c3637644f5505a03,conv-48,44,2,1,0,True,1,True,True,True,True,128,125,31978,31982,32,81,12,17,1,k,1,1,1,32000,32000
e6e0ec1c0cd160955eb3a2ce0c5fa613dd0fa70fb2f9a4501b74ca3e376b59b0,e33a2df8ad9ed30a6a4d2f6e0cd3f4c381e1e4366ff6da93cdf6be98a1e51438,conv-48,45,2,1,0,True,1,True,True,True,True,124,116,31969,31888,32,73,11,30,1,k,1,2,2,32000,32000
65a9472eb8ce6d515a91a659ff59d3959a46375982d4f83eb86f54949b7f6d2f,7bc6e7fbd380d462335e9d268df2c1d0b72c8c88aff89f516c13a96c9a2a3ff1,conv-48,46,2,3,0,True,3,True,True,True,True,117,113,31937,31960,32,58,23,27,3,k,3,1,29,32000,32000
6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,3a7ca78403521ec7d023c55d6c7a68373ef340d8f6c0164e9fa654dce612248e,conv-48,47,2,1,0,True,1,True,True,True,True,107,107,31969,31928,32,75,0,32,1,k,1,1,1,32000,32000
1e33cf5d302da830d5f27fe375280acb0af434b7243e442b189e60c47bde94f4,27e36a7889d1cc27eda610024bdbce559af784ca3dfd1270cac7a18155a65b8e,conv-48,48,3,1,0,True,1,True,True,True,True,113,113,31990,31926,32,47,34,22,1,k,1,36,36,32000,32000
3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,72f9c3e1471a47c4e60b2c7f82f834b4d97d3c90b22694d028f21ded168ed160,conv-48,49,4,1,0,True,1,True,True,True,True,103,113,31936,31987,32,81,0,64,1,k,1,4,4,32000,32000
5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,14f3a8a4ab68a2554e69357fed07e114f9b2e14897683c2e085a87d6e543db03,conv-48,50,2,1,0,True,1,True,True,True,True,102,106,31922,31940,32,68,6,22,1,k,1,6,6,32000,32000
d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,9b14eb12ca739795eb31d9515bcd8ea7e8860a33d336465e989f3ff34f5b85bc,conv-48,51,2,1,0,True,1,True,True,True,True,123,119,31998,31995,32,36,51,23,1,k,1,1,1,32000,32000
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,99b88f5de17a633044a84113fd8d1c4241379e2135e21f6fc2607a010775d038,conv-48,52,2,1,0,True,1,True,False,True,False,115,115,31999,31943,32,83,0,62,0,,1,11,11,32000,32000
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,94ae6c011a3e99001074beeb4580dbfbaf4f5bae9eb79219a145a331d02d48e9,conv-48,53,2,2,0,True,2,True,True,True,True,127,122,31935,31934,32,63,27,23,2,k|recency,2,1,4,32000,32000
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,73e8068d6df2ff65cde4100e2ed683fd41ba4ecb741a8194e8090757b5b483a8,conv-48,54,2,3,0,True,3,True,True,True,True,133,128,31975,31976,32,16,80,24,3,coverage|k,3,1,58,32000,32000
87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,037683c8e6433de91d0ba157fe24fc3031d3fdb2490a2592552c58c7ff90fe37,conv-48,55,2,3,0,True,3,True,False,True,True,133,125,31969,31942,32,28,65,25,2,coverage|k,3,1,104,32000,32000
e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,11abf946c7eb1f1f2ad3b3b232fac6307033448ac95733ae6fad70b1c90ecbca,conv-48,56,2,1,0,True,1,True,True,True,True,115,115,31949,31937,32,83,0,57,1,k,1,59,59,32000,32000
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,ce0a3f5036806106ef8a863daa1565e5f51ca895798de6c5e717ab0d8c4d18b4,conv-48,57,2,1,0,True,1,True,True,True,True,125,117,31994,31930,32,47,38,24,1,k,1,5,5,32000,32000
b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,27d47b9f24ca7e3b68a4442accb6f259e447a125781a5863bbf15dae02b7165a,conv-48,58,4,2,0,True,2,True,False,True,False,129,113,31992,31965,32,81,0,210,0,,2,6,117,32000,32000
6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,eaab80147be344913817fc140f60974cd546d0734b8a325a555341c94d3f0629,conv-48,59,4,2,0,True,2,False,False,True,True,131,129,31969,31966,32,80,17,20,1,k,1,2,169,32000,32000
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,1428383e507390300d05276d4b4ba5e4810e3d6fef68ab76b2891b4bd73e08de,conv-48,60,2,1,0,True,1,True,False,True,False,103,112,31950,31948,32,80,0,116,0,,1,1,1,32000,32000
c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,d6b97d8edfb456f9775a7de5e315979486040ae82f39129b7f9b901cd1016bcc,conv-48,61,4,2,0,True,2,False,False,True,False,119,114,31994,31923,32,82,0,29,0,,1,1,123,32000,32000
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,c167b70eebebf37cd64eba554792eb347cedd4a6059a6bd577d0bfbb38259061,conv-48,62,4,2,0,True,2,True,True,True,True,133,125,31968,31983,32,60,33,22,2,k,2,4,6,32000,32000
5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,721f44fc5f25c12c2ab5dd011a768aa3ce5e809d046ebeb984d087bd2f214425,conv-48,63,4,2,0,True,2,True,True,True,True,137,133,31978,31988,32,22,79,19,2,k,2,1,2,32000,32000
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,638b9bbf08d7adf2d883f74549e7610e4f80c896776079688bce3692a4b69220,conv-48,64,4,2,0,True,2,True,True,True,True,138,131,31978,31987,32,97,2,20,2,k,2,1,12,32000,32000
b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,f4c1930151023875f2ef287c88fa0a7746748b6ba0e041e437e348bc484900a5,conv-48,65,2,1,0,True,1,True,True,True,True,116,121,31985,31985,32,11,78,18,1,k,1,4,4,32000,32000
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,de71029fd205b382b8d4a1cd8189bd4a6432465490806c012dc4460af64da7b0,conv-48,66,2,1,0,True,1,True,True,True,True,120,119,31996,31948,32,60,27,24,1,k,1,1,1,32000,32000
55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,10804c42e567a4a5e38a4f1647cec606338218564fb5ea24b7bddcb17b3774f7,conv-48,67,4,4,0,True,4,False,False,True,True,119,116,31977,31991,32,83,1,26,2,k,3,1,193,32000,32000
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,72d65eaf7b5ea331577f3eed8206cdc5b280597e9a250382a70f2c6e9bfc93cc,conv-48,68,2,1,0,True,1,True,True,True,True,126,122,31920,31866,32,36,54,22,1,k,1,5,5,32000,32000
eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,c275baae88b284f4933dcea1aa8dad3c827e895051dc9ed05b3d387c5de275e5,conv-48,69,4,3,0,True,3,True,False,True,False,127,120,31927,31967,32,88,0,108,0,,3,1,105,32000,32000
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,9c55ad818a130b51fc2cf739b430f51acfbe416413372e825e90c489ea0157e6,conv-48,70,3,1,0,True,1,True,False,True,False,130,118,31989,31946,32,86,0,72,0,,1,1,1,32000,32000
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,fa5ec081b0d35aaf4731c5a6effcf47f6e4a2fd6c3a9ef976e4bba5b4d196828,conv-48,71,2,1,0,True,1,True,False,True,False,121,120,31979,31992,32,88,0,97,0,,1,3,3,32000,32000
55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,1d19d6b606fae413b2a71fc86891b799926c25d6276a093d53537ff3033f9b62,conv-48,72,4,1,0,True,1,True,True,True,True,125,117,31973,31975,32,10,75,28,1,k,1,10,10,32000,32000
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,aa6f99d40f8e9d88477de7353e0c25c8c83f81dc17b456184ca4da03846d769d,conv-48,73,1,2,0,True,2,True,True,True,True,121,118,31999,31956,32,77,9,26,2,k,2,1,2,32000,32000
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,2c3020362e9a67a3d9f1ab40468aaba78253d1e55adcf75d5b10dca9ccf64708,conv-48,74,4,2,0,True,2,True,False,True,False,126,115,31969,31984,32,83,0,190,0,,2,1,3,32000,32000
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,13f9ea56e2a1719cea6eaa4bf8fe26b6e0b65bfb266ecac57cb8468bbec9a64e,conv-48,75,3,1,0,True,1,True,True,True,True,133,127,31996,31916,32,51,44,26,1,k,1,1,1,32000,32000
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,cb29c31cc4360aa58af1ccb5a49ce5b1c1e78a062929f8af867832812067c127,conv-48,76,2,1,0,True,1,True,True,True,True,120,117,31995,31971,32,85,0,22,1,recency,1,1,1,32000,32000
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,b5d5c46e07aec6a005f9433d6328d5eb58db1bf5cbd89ceecc034977d4a7d8c8,conv-48,77,1,2,0,True,2,True,True,True,True,123,123,31959,31990,32,76,15,17,2,k|recency,2,1,56,32000,32000
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,47d81afba1c34dc8af6a4ef0a4abd77e5b4f6a72695cf7fc4c4348496170b858,conv-48,78,2,1,0,True,1,False,False,False,False,116,114,31932,31980,32,82,0,24,0,,0,275,275,32000,32000
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,d7dfde90f8ae6bdadcfdcf01d2c175e95da0753ea0e7527a6169bc884a449e3f,conv-48,79,1,2,0,True,2,True,False,True,True,130,122,31975,31930,32,90,0,44,1,recency,2,5,10,32000,32000
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,ced999718febaa67e53e5bdfcb0f84fae6e6a0f984aaaa5b790e4c5de53ce37c,conv-48,80,1,3,0,True,3,True,True,True,True,124,119,31981,31939,32,87,0,63,3,k|recency,3,1,10,32000,32000
991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,e9b6f8360ef9f8f0234150a37c120a5b4801080f38789b65f9c380a24b4ed381,conv-48,81,2,1,0,True,1,True,True,True,True,126,118,31940,31976,32,86,0,93,1,recency,1,18,18,32000,32000
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,d349c4f997c60cdf4872e0b34b084ac62bfecbc350bdaa777469602b513b5b5f,conv-48,82,1,5,0,True,5,True,True,True,True,107,113,31938,31936,32,81,0,69,5,k,5,5,90,32000,32000
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,d812a042560ac675743adbace77b9b65b5a2493b43b78687a6ca1bc4ec6fd869,conv-48,83,1,2,0,True,2,True,False,True,True,104,112,31983,31993,32,80,0,65,1,k,2,1,4,32000,32000
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,c7e095c9ee2803e43fac69a0cd000b32976b88ce9c73396c40786328991c11b1,conv-48,84,1,5,0,True,5,True,True,True,True,110,105,31978,31986,32,60,13,30,5,k,5,3,24,32000,32000
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,a6f489b401756b3d3efa41ded23bbae5b8dc6f6cff0616de5241bce5ca96d688,conv-48,85,1,3,0,True,3,True,True,True,True,120,117,31989,31978,32,85,0,70,3,k,3,2,41,32000,32000
2b1e35b15bbd9a4e02bad807eec960e1e5609774a2683714b065fcfeeb375e18,2a0bf07b03a3989dd63380485ef47e11c8fa5e916c24d5a0af69569bb7595fcc,conv-48,86,1,5,0,True,5,False,False,True,True,123,123,31965,31938,32,55,36,20,3,coverage|k,3,15,267,32000,32000
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,55c2a57a291b9d4e3934dbdb4f929bc759be42891cd003421350613b5defd785,conv-48,87,1,2,0,True,2,True,True,True,True,127,122,31998,31904,32,37,53,24,2,coverage|k,2,2,51,32000,32000
0aa830301070cb834d589597216ffce60713485157fb88cf07c32e7f26249437,0880ebfc9a329939eff6f55bb1e8b976bb60a2e61b661fa9caf0963f79995cca,conv-48,88,1,5,0,True,5,False,False,True,True,104,110,31973,31941,32,78,0,62,4,k|recency,4,4,133,32000,32000
15fa816c97b214738c3701ed2127d8ea75fc81bf69cc50a272be5b059e6a6f4f,058b3624e1f15c5a6ec54b98139bf5c6248edb831ab06f0c17acf6b47a46a39c,conv-48,100,4,1,0,True,1,True,True,True,True,113,114,31993,31993,32,82,0,37,1,k,1,2,2,32000,32000
09c3b1833d7cc23d7f493a3d37516069fc7d4cc5f4517c94b80bff9256c61566,05d213562716c463f399b7c3ebdf094dd52c91362b9c94bd805cf880b543b06e,conv-48,101,4,1,0,True,1,True,True,True,True,127,122,31974,31956,32,61,29,21,1,k,1,8,8,32000,32000
26bca3298fa62beb98454e530cc51f8243b8c01d24b76c8c48caeba88e168996,8db8a358d865817512dbcbb4809729746b4e951ba944bca654ebca8296d10b1e,conv-48,102,4,1,0,True,1,True,True,True,True,114,109,31993,31965,32,74,3,30,1,k,1,8,8,32000,32000
c13830ea5c41826620525686398465fb8b7cdf279368441dbeeb7d4497c667f9,0314eaabd4eb113f1fb535cce9424ad607f91f94756b51eb2c73138674a9b3e3,conv-48,103,4,1,0,True,1,True,True,True,True,127,119,31996,31905,32,87,0,23,1,k,1,2,2,32000,32000
f49c08da76a075098039d45512c94be141c9ad7a05a34e25a519efab70190d19,a45f826e176709eb472429f131254d05836715c3f0c9493b21008f77cbf35c18,conv-48,104,4,1,0,True,1,True,True,True,True,114,116,31965,31947,32,84,0,103,1,k,1,4,4,32000,32000
e45f8f784f2ceb5f959f05d4ef90c142f2214de2f0208040abd6825d15dfe441,f80937bdb326caafcb284c40dbc2c913145f15eaeb0de44cf86112d84cb4ef55,conv-48,105,4,1,0,True,1,True,True,True,True,116,112,31923,31972,32,80,0,29,1,k,1,2,2,32000,32000
3b40260ee02035532bc6123c90cb9674dac2526cd7ae1512c727e2ad00a17764,73100a767e9775dac0d73291d60b3a677a1b08aa53efa21e076241ee42159607,conv-48,106,4,1,0,True,1,False,False,False,False,125,122,31918,31988,32,21,69,20,0,,0,242,242,32000,32000
bef7e8f867f531a1cfadafcf497d9c7b912c8fcb4d66f22d538832b408eadc9c,5128444f6531acde0b0ce44f9abe7efb3effef0c1dc329ea0abbb9c1d16dfb1a,conv-48,107,4,1,0,True,1,True,True,True,True,118,116,31984,31959,32,84,0,47,1,k,1,1,1,32000,32000
369b7faf7ec147ed043654691af201b9c00ee1700aa7c9fbf07058c8308b4e81,b3a8c3d27a82d69c890bfb85446aa6e7e5bce3feeb0f054ca1503b89846c22cd,conv-48,108,4,1,0,True,1,True,True,True,True,114,116,31942,31976,32,84,0,109,1,k,1,10,10,32000,32000
e426318d990ba82b4cc4d7fa2471c4bcb8f12543a670dd9ae7129940f15c351a,0053d7037ceb5dbc06b7cac991ec1d19a7adb0603a943e32f6a5e491ec529989,conv-48,109,4,1,0,True,1,True,True,True,True,113,116,31992,31927,32,84,0,112,1,k,1,35,35,32000,32000
3f7daf356aa794d079e69a95e54bb6fe31f2c42e2516a1f35789e6b1a962da6a,4861b4d8255ac1732e7fc27fb170f43c10e13554429c24f112a95813af9e81e4,conv-48,110,4,1,0,True,1,True,True,True,True,105,105,31996,31938,32,51,22,27,1,k,1,1,1,32000,32000
0f23ef8d799f06675376c7e11d6bc3407baf100129e354cd28509622047b07af,349267b58a07fee5176ca1bdce5af9326b65875650af40e35f4203981580b1f9,conv-48,111,4,1,0,True,1,True,True,True,True,110,109,31968,31922,32,38,39,25,1,k,1,2,2,32000,32000
ffd0f86b4d561676f2d3f48c9c4f1a8183e12798f9a2233b442eee6af9d78f4b,afb90e775a77b30b31eb1b73d0aac96462d40d8b1c55a53de56876ca60726cbf,conv-48,112,4,1,0,True,1,True,True,True,True,119,114,31964,31986,32,82,0,101,1,k,1,1,1,32000,32000
444bf90f093d281a24f09a498966f0b17a5576a5349bc6c3da79b42f0d6ba896,5680a611a356dfebda4555cc369ecaddfd942d3d4c3632592b27332185199311,conv-48,113,4,1,0,True,1,True,True,True,True,125,118,31990,31955,32,86,0,52,1,k,1,8,8,32000,32000
d23b69cbaab2f9c57f96fa5c0ae07f9632dfd0fa8394c148aca8973e40ea74d2,6ed0f137b42fdf4a0d666a70700639028df5c66c5edcc51ef2980d5205154ff0,conv-48,114,4,1,0,True,1,True,True,True,True,125,118,31984,31987,32,86,0,26,1,k,1,2,2,32000,32000
849ba027bb271231d2deb5986e0bccdd2707fba990fffb7460d12a9ff0f96943,014a4e541b344b06c49d125528dd946ba1a549f34bb80711b87419bf3dcdd996,conv-48,115,4,1,0,True,1,True,True,True,True,116,116,31999,31975,32,84,0,168,1,k,1,2,2,32000,32000
2e758daf35d89b4666f5be628ad52565178e7e160d761a02b87b26459d6d7582,88df7913e7b398e0f2398a16f548b911aa116620238e627bbee79c990f586c71,conv-48,116,4,1,0,True,1,True,True,True,True,111,113,32000,31966,32,81,0,114,1,k,1,1,1,32000,32000
eedc4c72522c21ee5a0ef40ca4af0e9aaadeeb47279aac6e2ebaad3c78a4034d,9996eace78d6281175f00b84790c87edca2e1ff68fe94e99ce298c9a23609dc9,conv-48,117,4,1,0,True,1,True,False,True,False,123,113,31980,31982,32,81,0,173,0,,1,46,46,32000,32000
5f9768c512f138e9620c9d22bce8b0c6c8a1b2fb6d12282495de336bfdb8a200,bdad55eb40912f05ea83a3aa8482fe4d46cb521a56bd179dbfff1833332e4196,conv-48,118,4,1,0,True,1,True,True,True,True,128,122,31985,31949,32,90,0,23,1,k,1,1,1,32000,32000
be8021eec6baedd6c251907a76e139ee1aceceb16e1ba4829b553855f678f1c7,81e6820389f100bb744d53674681ba99a1bf5c508a2491c5aeb4b67e23da4fa3,conv-48,119,4,1,0,True,1,True,True,True,True,117,113,31997,31942,32,81,0,119,1,k,1,2,2,32000,32000
5dd398edda04cd976acea320a56bff115c370c52810531067ee36a956b28c194,4b3c2b69d4e1bbb1301dfa07fef3b65f0192ff348f439bc73966c3fcd7da3dd1,conv-48,120,4,1,0,True,1,True,True,True,True,112,115,31977,31998,32,83,0,144,1,k,1,4,4,32000,32000
02da44516e795eaa23d9d59061a19349bc0848507e078180352086568b6033e9,814ba2d4d92d6901ebf3644cd252d81d3935ca894b960a6cc868fd112928408b,conv-48,121,4,1,0,True,1,True,True,True,True,121,116,31934,31924,32,84,0,133,1,k,1,38,38,32000,32000
98eed85cde018fcb705716e8c43bfe7b45ecf2049e732ec0c9119fa60c7296a2,463761abc77844ebe132821a9992485c2e3ede6e2da26d9a8e29c5408820516b,conv-48,122,4,1,0,True,1,True,False,True,False,116,115,31942,31990,32,83,0,160,0,,1,14,14,32000,32000
5e1d79ee4cc7cef8cb3054ffd3625b7f15840e9b617edc76434184c83023851a,e024d9cb96974324442f496f8d7b1c9fceee215a90cd880834f0e61746d43802,conv-48,123,4,1,0,True,1,True,True,True,True,117,116,31949,31942,32,84,0,38,1,k,1,1,1,32000,32000
5227bb5e16e43d0af93f7a719added80a4d003aa753f007b6b5af163ad0f8339,f0586d8b5683c6c06c731a30f75359c2a2aeb85cc1e52027d48a9e277aec80f7,conv-48,124,4,1,0,True,1,True,True,True,True,111,113,31992,31884,32,81,0,85,1,k,1,1,1,32000,32000
c9009ed7592da2e425d382f7508c1da46a5a57f4c917b1d9249a6e36e47d6e2b,8010dce098fa692af6756c04b16e1a5b3fafd4051d3da8f66aefc3c1534e90f3,conv-48,125,4,1,0,True,1,True,True,True,True,107,113,31962,31976,32,81,0,68,1,k,1,13,13,32000,32000
6977354b53a0b63d2b1e70688d5a58353fec0ddfe21b2128007329665a948b7e,29aea08cbe319f79c94726819f89b5cd8cc47b81a33131784b476fa33561f7ec,conv-48,126,4,1,0,True,1,True,True,True,True,106,112,31999,31981,32,80,0,65,1,k,1,5,5,32000,32000
5d11c4a7209f5fe3d5a0c4c4c276de54b9c57e03177e6034b665bd9be60f6c84,6857c722b2c69bccb195260a357aa3cbd4c3f7ee03d994c84fe9f9bd62e61d39,conv-48,127,4,1,0,True,1,True,True,True,True,105,106,31982,31998,32,74,0,25,1,k,1,9,9,32000,32000
05151a6cc99a7fded37a52d3f27a60598e1b5d82314e4bf689a888be861881c8,3b6b7ddd10b83eea76c3e1ecaf5f569b907c3bfb9297cb6ffdb799c787459e2f,conv-48,128,4,1,0,True,1,True,True,True,True,112,114,31986,31999,32,82,0,46,1,k,1,2,2,32000,32000
66477bbce4137a1edb70a86f120e7b596e397ebd4fd7256b736715b52414647f,cb1276c6fd67011cd949f10f6d849a1f6aaf8fe3703bb9a6dd77678e96d9f972,conv-48,129,4,1,0,True,1,True,True,True,True,125,120,31938,31916,32,76,12,22,1,k,1,3,3,32000,32000
7259cb53875af17a28d69eacc3fa0df40546bda45c3b46e53969c29cf5f3b30e,6d7197ae92acabdd1cf6d059ec127dccf8564c6cea8fbb5612f9b6954f301227,conv-48,130,4,1,0,True,1,True,False,True,False,112,113,31948,31920,32,81,0,155,0,,1,2,2,32000,32000
32395b30caf6ea6bd1513c32566a004f68a28173c77778ab2fd0705028b43efd,fea5fe85b3928d4e3aeae266fbc0091c1f13f110b306bfc535ffac98243bc553,conv-48,131,4,1,0,True,1,True,False,True,False,115,117,31916,31961,32,85,0,146,0,,1,106,106,32000,32000
b79f18de0d3661d6139d4dc8fe770e0148d23f0c9899e8f32ee5748a8760767b,1df9025c57830bdbfa11baee69d30b1e701993e43f99d664936641ad5eb528c3,conv-48,132,4,1,0,True,1,False,False,False,False,122,117,31946,31985,32,85,0,154,0,,0,264,264,32000,32000
d21bd33beed4e65239edbb4046587c92e68d594ffe181e19e46640edf63c5195,1a0a7f3ddaf2c39b5a3c7ec973fd19ed280335b201a929e2dcc7c55319f99da5,conv-48,133,4,1,0,True,1,True,True,True,True,118,117,31981,31982,32,85,0,62,1,k,1,17,17,32000,32000
