question_id,question_content_sha256,sample_id,source_index,population,eligible,evidence_candidates,control_16000_complete,control_16000_any,control_16000_evidence_delivered,control_16000_delivered,control_16000_chars,control_16000_payload_sha256,control_16000_spread_evidence,control_16000_relevance_evidence,a3_16000_complete,a3_16000_any,a3_16000_evidence_delivered,a3_16000_delivered,a3_16000_chars,a3_16000_payload_sha256,a3_16000_spread_evidence,a3_16000_relevance_evidence,facility_16000_complete,facility_16000_any,facility_16000_evidence_delivered,facility_16000_delivered,facility_16000_chars,facility_16000_payload_sha256,facility_16000_spread_evidence,facility_16000_relevance_evidence,control_32000_complete,control_32000_any,control_32000_evidence_delivered,control_32000_delivered,control_32000_chars,control_32000_payload_sha256,control_32000_spread_evidence,control_32000_relevance_evidence,a3_32000_complete,a3_32000_any,a3_32000_evidence_delivered,a3_32000_delivered,a3_32000_chars,a3_32000_payload_sha256,a3_32000_spread_evidence,a3_32000_relevance_evidence,facility_32000_complete,facility_32000_any,facility_32000_evidence_delivered,facility_32000_delivered,facility_32000_chars,facility_32000_payload_sha256,facility_32000_spread_evidence,facility_32000_relevance_evidence
d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,9b14eb12ca739795eb31d9515bcd8ea7e8860a33d336465e989f3ff34f5b85bc,conv-48,51,targeted,True,1,True,True,1,63,15946,b381feaa74f047b9f6d81291f27682f146915aa5e49cb9e3ce86a5d41bd96fa0,0,1,True,True,1,63,15984,4defa9e481090534a65b3773d8cdb3ba61021f2b7e55c2c96fcb587ba447dd54,0,1,True,True,1,58,15959,32bb08829eb3004ff661490d16b95513092575c4cb0fcf91aefdbb89298a5a12,0,1,True,True,1,123,31998,492d47b0d80b7707167639a74a5568b339d4f868b329836ab33209133f348ffd,0,1,True,True,1,125,31995,6a17d78f6e65e6134272215dc7ab0e8071506599368ecb8bed0776126c596514,0,1,True,True,1,113,31986,b6fe29d3a52774393f96df235ec0c0b6d191dbf2407f2391beac0d6cb5a7cfcc,0,1
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,99b88f5de17a633044a84113fd8d1c4241379e2135e21f6fc2607a010775d038,conv-48,52,targeted,True,1,True,True,1,57,15948,7ffcf10c52496df78a9e5b7b68e4b419358549da8946333ab82e2fd73401c7af,0,1,True,True,1,60,15999,9087bfc669ccacf91ea29fc5600deb3fe1a7eb3325ba14fcb01fafa9f277c628,0,1,True,True,1,56,15976,ba452cbcc14bffb3c37286af853fa17696aba86b965d14db54a71b637ffca6c3,0,1,True,True,1,115,31999,53706fd08a9b8359a563c1d61f54650efb9b148d5ccf968d786d2420426a6c0c,0,1,True,True,1,117,31979,f8def98733b10ae9ece7a232115b83ee675d117e738f64d28678ecb3301b535a,0,1,True,True,1,107,31994,94143e38d97bffca7f7ca8e95cb94c2cd75959e77bcf2cef9a4fdd89e0b84a3e,0,1
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,94ae6c011a3e99001074beeb4580dbfbaf4f5bae9eb79219a145a331d02d48e9,conv-48,53,other,True,2,True,True,2,69,15974,0b3abc0822d25f87ad3fa7b15d3ec2fbb067dc7f4f94dd97d250445aabef378f,0,2,True,True,2,68,15997,ab1474d12541e9e101c469fb1f5a77d4b5f49776df25d43aac1b3003b8f5088f,0,2,True,True,2,61,15946,642f6b6661a3b836e203606979d379731511036964447b25ff4f5ec9ff8b2bd3,0,2,True,True,2,127,31935,d17e27010c51373f4a8a6a3e697420ead6c9f2cfe66e632ba67214e591786e97,0,2,True,True,2,129,31980,1a7962e477c503107806d5ef4b22c422ebbeca05ce42082a52506372713e6ea7,0,2,True,True,2,117,31994,727058d48c0b1b4a73c901e1a67da75e38206471c4b0766d907e1a8e42e004e6,0,2
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,73e8068d6df2ff65cde4100e2ed683fd41ba4ecb741a8194e8090757b5b483a8,conv-48,54,other,True,3,True,True,3,70,15996,d04ab2a2565b8b1a15230b01b4f85cfed1cd99202e01b69c1f700e70a8988d4e,0,3,True,True,3,70,15997,2b7d38c4457b5ee3449551e81a123a48b7be1cf1eb8291f4fbcd357ff9989dfc,2,1,False,True,1,60,15974,2da0fbeaecbf297530d4cea6e36c3b4d14b66a9b4ec05e2bf581ee46aab36804,0,1,True,True,3,133,31975,5ffaf816a5c3ab6d4cb6ac16d5cc6863823ca753c58a7bd14f65a4fea9897a49,0,3,True,True,3,136,31985,15bef358221ebe88ca1667ee5beb644b15f8989b083dffeb31f6bd75e643d6b6,0,3,True,True,3,118,31928,616a5e98d6ed285724ac0bc72a0c86aba9dee463edc2ae150ee949d89262e61d,0,3
87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,037683c8e6433de91d0ba157fe24fc3031d3fdb2490a2592552c58c7ff90fe37,conv-48,55,other,True,3,False,True,2,71,15998,c9b105fb4fbf588ced911c05dd0af0e3b22d16cb8605243a85b51b0bb84bb50b,0,2,False,True,2,72,15985,6adab9d664161c4bfec895a91778ff8286bf35b977c7ebc9f255c4f033036dd1,1,1,False,True,2,63,15929,8125fb5bc0ac9aaad0e11e95eaaa1b5be6fdd8726896bf2067b0df16958ec5ca,1,1,True,True,3,133,31969,dc3d3429fba17a075335cbf8fecaea5c52375b0b6e61f6a17e0456adf17bcbe5,0,3,True,True,3,133,31988,784efbcf42d71d489aa485f6b1f14d41b5ad9208b5c3e793283f079035ca1cb4,1,2,True,True,3,120,31993,93668ba54bc0167dee9f79c6377df11e431d2c280fa7aaa87012454f4f82558d,1,2
e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,11abf946c7eb1f1f2ad3b3b232fac6307033448ac95733ae6fad70b1c90ecbca,conv-48,56,targeted,True,1,False,False,0,56,15954,e1bb1ca4ac202eb77a0faed6752b5db0b8176bb8852a49ab54afbaad16d71876,0,0,False,False,0,58,15981,6041debb4aa1ec29d90479a0d1aef85a99755e0142e1b6782a63adb8f5f5aaeb,0,0,False,False,0,58,15981,9de3267c643b4cbf4f0440a5fe351283cbb9eb35f718998128e0fa4afd88501b,0,0,True,True,1,115,31949,0b42e23fba43c57e77f9d4adcc61ff59d312793ae57c887e5e5381fefea0233c,0,1,True,True,1,117,31998,8ca0ed10a9bc60434b152a81f85f99ab8853f14d65cdfb1a8c04c88b96bb709a,1,0,False,False,0,107,31974,729292323c3f182dbe943bbeef0ad4accbdf8a4f32e5286a45563046c5411c28,0,0
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,ce0a3f5036806106ef8a863daa1565e5f51ca895798de6c5e717ab0d8c4d18b4,conv-48,57,targeted,True,1,True,True,1,61,15962,f1930b76512078f0109deb906c0f4b6bb6e9c91ef5003195dde0c26605148c82,0,1,True,True,1,62,15974,d93223db268dcfc1ba3b14bbc41f917c2846196039b87e544a54dad6befc72aa,0,1,True,True,1,59,15978,ac5ec13f557732199917094b722782c7e283246173be986f12cd13cbe5124787,0,1,True,True,1,125,31994,e6643738f4897b75ec5681b5216c5f1f8faea73dcfb569ad3b6133118caf9110,0,1,True,True,1,123,31991,8d6a1f39767d9038d9fb8a566767a9da3e05cd9d7b9b471dbf2868dc3e8685f5,0,1,True,True,1,111,31979,d3637ea938549d16855a845be20e4356fdb3873dcb219d94a1cba2cc37021793,0,1
b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,27d47b9f24ca7e3b68a4442accb6f259e447a125781a5863bbf15dae02b7165a,conv-48,58,other,True,2,False,True,1,68,15951,5fdaa007888b32f268e979e6a23cce3ecc469f982fe557d3fc47cf7b6be9c320,0,1,False,True,1,69,15998,3b47e455fbab07de638a900fbf0f8595a7aab8c4674774cd4a90db749f6db47d,0,1,False,True,1,65,15971,6032b33aed059c1ac22a541470184d5c2d0c09fd8715f07d37d1904a3078ff31,0,1,True,True,2,129,31992,eff1dce2c27cdd2fcda6284838daf1de75c03ba9c7d3824567f646c2b24de618,0,2,True,True,2,130,31971,df3425aa55a34ad05c72209514046ee3f6ea3009d4655926c79926bba5830476,1,1,False,True,1,118,31987,0f4ffcf43aa762c6faf4fd502d7ceeb344a5e383579d8b2751306fd3c2d4404b,0,1
6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,eaab80147be344913817fc140f60974cd546d0734b8a325a555341c94d3f0629,conv-48,59,other,True,2,False,True,1,72,15997,a6449931ef20b3b9b003bee6e9dc52b8eb765b70198c5450daad19984d6d2c7a,0,1,False,True,1,72,15990,9272b66ab64faceacdbbc0244ed9498de2b1cdee84979abb1269e011594bc702,0,1,False,True,1,69,15990,357d0dc49251e883cae4e1a94c3f84271164279341f83123b6f258863a8908df,0,1,False,True,1,131,31969,f5e67efdb2e0da713072cae21ba3e686d29fb37fadbf7a79b46bad7bd59f32a2,0,1,False,True,1,131,31929,14db7abdd020b248bab961ab309a520b14e4ff6f05aa8233e945da65f5feab56,0,1,False,True,1,122,31976,de361b436139c888f002460f41624b3add279463ebddf345223496903c28b1ff,0,1
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,1428383e507390300d05276d4b4ba5e4810e3d6fef68ab76b2891b4bd73e08de,conv-48,60,targeted,True,1,True,True,1,50,15972,a025ee2bc84710199fbd15c8add361bb909b2b49612f72a4e6f5008ef0ab2f2d,0,1,True,True,1,52,15982,e886ce1feb07a2e0b989dfe4ace4e957a435d37ecce40f67629bcc7e255c184e,0,1,True,True,1,55,15999,15a508bfa9231345e6181acf195613f2effa1c60121ce1428a929e2c72b25db1,0,1,True,True,1,103,31950,06ccaf33fd3fc39da8131a769c20a10741ea7f594f6784e9cb8bf6984197f26c,0,1,True,True,1,105,31915,4ac69f9eb5f9f4346dfbc4206a3f8464647f3d103d9bd949f47f9cc40db5083c,0,1,True,True,1,102,31987,068b9330246f1d89f54379f3cee8515d8d532479ae27962b99f91ee292d1e61c,0,1
c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,d6b97d8edfb456f9775a7de5e315979486040ae82f39129b7f9b901cd1016bcc,conv-48,61,other,True,2,False,True,1,55,15950,c64ffcb5c8d372d6d656f1b712eead25bcaf22707ab1c56e81dfb4314756998d,0,1,False,True,1,55,16000,adb735e69cc9426ab9277812366c3686ecfbebdef9715d65d61ad683279a909b,0,1,False,True,1,57,15932,f5201da849bf84eeb92c89c433e28eb003d3109fc2f30d63aa8f64eb3e4360a2,0,1,False,True,1,119,31994,ebb32b6f0f1304e755cb3ac9d0eac6a017ab2f4176284a00ef09e290fec8d973,0,1,False,True,1,119,31981,8a00ab5c8e56d56cbccd449a675a0b666395eb33b76ea144b1c992673174344e,0,1,False,True,1,107,31984,a440284a6cb7ddc3427a688e6f7c959cf6c9cd95190475f8869801bc0af74738,0,1
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,c167b70eebebf37cd64eba554792eb347cedd4a6059a6bd577d0bfbb38259061,conv-48,62,other,True,2,True,True,2,68,15979,e022536d8bc383c633b45bf9c71c8498b1d7d204fe593f4c376b6ac4a3659cd6,0,2,True,True,2,69,15919,1f860092fa3fd58db2f5ebf88a94533c09a223d134443e3ecbbde9898c16eb66,0,2,True,True,2,62,15934,a0afd086439a395bdf31deb0477c5becc4a036540092b798130ae1706f372a21,0,2,True,True,2,133,31968,7f6829baae5581421e2a4134ed12f5c7c2dbad17b357994b8d8a905ae8c32191,0,2,True,True,2,132,31919,182c967a3daf48021f6b94e66d9324b9fba50c35daaa6dabc076c3d1e8cfa1f1,0,2,True,True,2,119,31978,c1d2056f05603a4d9404c3210fe2ab0c28072b4154fd0ae746363a295b3dceb7,0,2
5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,721f44fc5f25c12c2ab5dd011a768aa3ce5e809d046ebeb984d087bd2f214425,conv-48,63,other,True,2,True,True,2,75,15956,840cc0c751e3c29e4c9600d08dc099c545815c546d7c174d55eed4c5b3d2229c,0,2,True,True,2,73,15926,d6605a6563854050f880a0e457cc0334284124cca2ae016740cd9510de041caa,0,2,True,True,2,66,15989,130bea6d408d7d29188c42e4835437337250397d00894b24c0703c68c61e9d67,0,2,True,True,2,137,31978,54e80d5c552daed55fd94afed32eb8a4e7eeb8806629fa32d65e60e9f2838bb4,0,2,True,True,2,138,31971,1f888bdbb3071db6bbfbff41548327502341e453b0eb3861b31d5b19ee2aa1ee,0,2,True,True,2,124,31979,32be08312056b53436fd77bc88ff40dcf7899c7cdd2fbe885b8f9349b763d0b7,0,2
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,638b9bbf08d7adf2d883f74549e7610e4f80c896776079688bce3692a4b69220,conv-48,64,other,True,2,True,True,2,73,15927,1b97ae97759bf7c2be5ca8000b5e8b447dd12eae7871579697a8fe3679586740,0,2,True,True,2,72,15972,dfc2390ad5716ca2b4213eb6c6254fe1cd3e4995e1fe8498f4bb9540b1f61a46,0,2,True,True,2,66,15923,4dba6d8a7dd94cb7be2cf67ece1182e7f5ef53ca29776372370e59db32d7f3b9,0,2,True,True,2,138,31978,d2c4bf2d345e53f0809766a9cc152b0d3b8a1e1a351c18df3b070030fb73f882,0,2,True,True,2,139,31996,abe51c7112eca29d0330c22d4d205ca0547eef5855663eae72d3fbb07e64030a,0,2,True,True,2,123,31992,0f795ef86be5c8e3f6ebc7e127faa00d75c8dd5918b021fc5f85b11a7bff650d,0,2
b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,f4c1930151023875f2ef287c88fa0a7746748b6ba0e041e437e348bc484900a5,conv-48,65,targeted,True,1,True,True,1,64,15978,ec8d727c202714cd601a365553203c29423d1daa147b0e1d31e6c600eb789d2b,0,1,True,True,1,62,15958,c54af6f1f0096ca288046403090f66531675caf6af210f188bfa417eadd8760f,0,1,True,True,1,62,15990,edd6c04b26faa028b5c0f6c539b775f7b126cd47954d7040720be17e78d018d9,0,1,True,True,1,116,31985,13e5faa03afd05af6686e6b195bea8403bd1f7dc0c97da8df5213e3a8045ade0,0,1,True,True,1,120,32000,72160b123a06c03098fc7d2e2eb9a8640455ba21e6706d311de548cd60a89fb7,0,1,True,True,1,112,31988,60e1c5023a526ca7aa4d52bb438366c15caca55a0b29f0d24c165b2a04a34017,0,1
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,de71029fd205b382b8d4a1cd8189bd4a6432465490806c012dc4460af64da7b0,conv-48,66,targeted,True,1,True,True,1,59,15976,ac49f724fb745a9c08aebf7c48735d305aed2663e5f476fe0a5abdb902018abb,0,1,True,True,1,60,15975,3991de42b6800aa9b79f7c27bd7741d45d03891883f88d75498c83251d792b87,0,1,True,True,1,58,15969,66a29dca4e91b4907c85ea8f482b9122c6cb6b1ad1e42bbdefef162d8742ca50,0,1,True,True,1,120,31996,0a8d197992f0a67246d0d136bfe5d350f9622dda1e30006b9fecb098fa213393,0,1,True,True,1,121,31915,21c900938974c7668d646ee351b422cb73632803d2198f44812111bc4c9d57bd,0,1,True,True,1,109,31978,7e123c7d6e987dc772d5a66ffe203f10e70fcf930e839801321bed092fe728cd,0,1
55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,10804c42e567a4a5e38a4f1647cec606338218564fb5ea24b7bddcb17b3774f7,conv-48,67,other,True,4,False,True,3,61,15978,141a6c3369725007c71f8d0bf34b555af2a0fc371a05705f49289009d071d696,0,3,False,True,3,60,15990,017f05a9097fac61c2f3498e188349488837fcfa556bf7297c8a4d7707bb6948,0,3,False,True,3,60,15992,9d6e3a9500f12d9f033efa313cfc7bf689bbddf248baac64af2a15cf6ca69140,0,3,False,True,3,119,31977,2d806d9f2cc31ec243b8c0a133f2115d1a26b4dfd8154d6fb17dd405e3604b90,0,3,False,True,3,120,31999,589e646dc8a15dff3e16e418808ca8233b843dfb4a760e73a5c9946763bbb544,0,3,False,True,3,110,31982,943844b89f7b01d4733f54530d289d05b54cecc893e18b629ff803675312c1ea,0,3
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,72d65eaf7b5ea331577f3eed8206cdc5b280597e9a250382a70f2c6e9bfc93cc,conv-48,68,targeted,True,1,True,True,1,63,15922,a40c38981708cd37d1cf6801d2f33aa2b270788de0b41b89157b63e77b87bfd2,0,1,True,True,1,64,15998,f77fde7d621fb8c3f08d0e60d8b65766bbb1938f37c9f6d6a02aee8de2fef0f9,0,1,True,True,1,60,15994,18127829eca98f31554b49a770bd75e2e603f218fc768717fbcfb6c5248d8205,0,1,True,True,1,126,31920,343cb9bb6707ffdc3c01c09458d64c7d3caac9d1e1df52ef5f917d781714d471,0,1,True,True,1,128,31987,3896eacb0b09ddbcfd201616584a2a12025821085c59ad5c77bf82be9744341c,0,1,True,True,1,115,31991,a38903506955e33fa59c942543fe7d5d695d033ae869df261795bb6262ca2a5d,0,1
eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,c275baae88b284f4933dcea1aa8dad3c827e895051dc9ed05b3d387c5de275e5,conv-48,69,other,True,3,False,True,2,67,15927,b6024b93100b949fd02c7636a8b9a30d8d6e2d7f82119477b0da8c9d85b18133,0,2,False,True,2,70,15979,1b8f6bcb89516aad0d5fb1f19d36be6ce5fedf96cef3f2508af0a571751189a1,0,2,False,True,2,63,15986,4a96c8d8e3c041564006bc7c4c929e45234b48ced544222321534e2c693862dd,0,2,True,True,3,127,31927,1bc36165c8e304702a599c3f1c4a05ecb8d23d3ffbe1bde601994ef17411999f,0,3,True,True,3,128,31987,88f1c9f61ae8b15d7f68ac14e2144878643eea61f89cf84f86e394d761810eb6,1,2,False,True,2,117,31973,71854f3bd6d11a7e1a107a2a116dc6615aa4a36e83a69ecfd59de3252679b888,0,2
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,9c55ad818a130b51fc2cf739b430f51acfbe416413372e825e90c489ea0157e6,conv-48,70,targeted,True,1,True,True,1,69,16000,81580532a0aa32f204af6797a348039a0b7cfc4df77f17ab173aa6d38768009c,0,1,True,True,1,72,15969,ab545b4012a3d737735e2058203ae4361b17c4f7dbdf383b72ef5c021b8bcd9b,0,1,True,True,1,67,15997,d4b3e59a89ae690d8d5ecb8c3b97a3c3acde57624440e22b2fb9bdf597697919,0,1,True,True,1,130,31989,4d78c45ef3a8d7ae6e7a2b1a876597cca280abe471e220ba425df75ec766ee0e,0,1,True,True,1,130,31976,df93f4af24a688eb0c99295a4d1c56eee2280080c00c73244ccbe27c0576fc08,0,1,True,True,1,119,31934,eb2a869e8043bd9995d6e669ac8a95f31dfde79a031714d3880f85ed21f18991,0,1
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,fa5ec081b0d35aaf4731c5a6effcf47f6e4a2fd6c3a9ef976e4bba5b4d196828,conv-48,71,targeted,True,1,True,True,1,60,15952,c5ff72ba1002b13226d8859a8244d78f20380cf7c4f21135751e1fbfb8971843,0,1,True,True,1,63,15997,88c8784b66eb93cc59395959a4a5a19ccae2df72a4e760123abd5549b1704a7a,0,1,True,True,1,57,15979,3c26bc26434879460e7aec68e80d0ad165f8401f2dd8d2eb334ea6ced36b4459,0,1,True,True,1,121,31979,5111df3d76cc756e5704a28ff8379526e1c86506f045314ba1aa84a035d19bfb,0,1,True,True,1,122,31989,00a717c8d0e005c64bc79f1e8da1d9d8c778d4b4830ad71af91ec448d603bd4d,0,1,True,True,1,113,31997,b88b5a6d6f1ab83d87e1ef54e9d1d11b815ac2dedb2e088e8a036b9abcd8bd3f,0,1
55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,1d19d6b606fae413b2a71fc86891b799926c25d6276a093d53537ff3033f9b62,conv-48,72,targeted,True,1,True,True,1,62,15995,b3917649af74b48f161addf993f10a84525fa7fb23f8f9c23f6c90b8101c1364,0,1,True,True,1,62,15998,1c1a899749fc9d56ea2cf044ea463f3ba9c4374ab2c1b518d4cf32922ddaf2ff,0,1,True,True,1,60,15979,4affe34a048de329cc95a9c7c2c3c585c263bee94665eb1dff9dc15f39ef09e5,0,1,True,True,1,125,31973,493f25206b387458909537b524fd3a9ab750dd249e9af217b09f0fb430d6fb54,0,1,True,True,1,126,31986,6c51137bfad7fb5aa82a04273a5c433a4710b45d3ab18a33fe046799f2435db4,0,1,True,True,1,110,31943,18bdf43696803d645a3d979bb05ec30ca3f596909f65fdfd6b1805c4c08d8fb5,0,1
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,aa6f99d40f8e9d88477de7353e0c25c8c83f81dc17b456184ca4da03846d769d,conv-48,73,other,True,2,True,True,2,63,15919,3ce5fa0a6882c1fb86446263c285e28dbb76928b9f2a6393ae07a6ec4eb8b3c2,0,2,True,True,2,62,15996,9e1961b1aa7bf523327eff0f304d0930842172cbf683e652a5ea02433aa33460,0,2,True,True,2,59,15997,19e13fb62b7252d4214176902f37288b72525b8ae61f2d60f76c4ea1ef18d6e4,0,2,True,True,2,121,31999,8b19848351c435b6d0969c25a14e7e435f2eb6927f068657d1f321a5f9164fa4,0,2,True,True,2,121,31990,d80e3f8eac0a3ad36180e7f8fb292891f9ea22de1e554beec2c818955783d76a,0,2,True,True,2,112,31958,5ad95c7524e3c65c804e6569c5432a6e9ba09ae20da6b6e99ebf0a642be7c336,0,2
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,2c3020362e9a67a3d9f1ab40468aaba78253d1e55adcf75d5b10dca9ccf64708,conv-48,74,other,True,2,True,True,2,71,15954,3e990e3377cb614bda03c3e15b4910e5293c44e44f2a357c3bc6be1871f1a5d8,0,2,True,True,2,72,15974,a621ba1bb34982f00720a1928929a85300ff72db1e6cbe45b2c9a1224954e331,0,2,True,True,2,65,15971,d8547c31919b57a01ea74e34a136acb8d9b28f4c1d8bbfcb04d31221335f7ee7,0,2,True,True,2,126,31969,621ce8570e1de277d974ed5a7711ee9e31b43fabdf39e02bbcf57325b1f389ee,0,2,True,True,2,127,31972,5758541f2bbd518ea8b6bc81b3acb74e4c34014bb8eb8fa4b265ff024d0c805c,0,2,True,True,2,121,31995,22f85ba41b9dedbac077e41c2784f059a473f25b19c29c6acc00484688d1869b,0,2
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,13f9ea56e2a1719cea6eaa4bf8fe26b6e0b65bfb266ecac57cb8468bbec9a64e,conv-48,75,targeted,True,1,True,True,1,74,15974,dac4ae37bfef4eb03ad62a9d61ed8fd9a1373c44757d8761c461b4f5da32fcc4,0,1,True,True,1,73,15998,63e47efae34007ecec155362328acbdc5b4e2945971669006b13f55e2f952487,0,1,True,True,1,69,15993,550898f02ae475ab307459aa6ffca789d280e62e365f5cb057700d614131c472,0,1,True,True,1,133,31996,8144faef9ecd77e2c4b9c82021a14adeedb1d21e4d1593cb3b8fbd3063725769,0,1,True,True,1,135,31997,75d1af4835bd3cfa2218a8256c74dfd944b1c5c05ecdb11884ea82e3a22e8cc1,0,1,True,True,1,123,31916,49989342ce301be4be525f03fe1455e5b9de96dc812b30e8c0552919628eacfe,0,1
01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,cb29c31cc4360aa58af1ccb5a49ce5b1c1e78a062929f8af867832812067c127,conv-48,76,targeted,True,1,True,True,1,60,15974,e121981077953520667adf9e5848ad7ec299288a3fc22285a96fe6eea558f57f,0,1,True,True,1,62,15991,06774295dd9049174ea09b122288480a58444999db50cdcddb13ffdd70162ccb,0,1,True,True,1,57,15921,310b7ef913a1e2e094cb313c3d770787aa908a03111c6770a720fda14275ea95,0,1,True,True,1,120,31995,767924342c6ecaacf5667184b22ff163092d8c977c5262270e1d5a2c79dd4614,0,1,True,True,1,121,31990,5b6f514e13c7298ad840223d07527a5ee1345b7d950e0922da3208fa185a11f5,0,1,True,True,1,110,31984,39217aa0cac036550616aeb5187f0cfdc35cc7541b2397fe2c806f385fd4d922,0,1
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,b5d5c46e07aec6a005f9433d6328d5eb58db1bf5cbd89ceecc034977d4a7d8c8,conv-48,77,other,True,2,True,True,2,61,15968,292c087fa888e67adf8e61cc6f8ce6becfed7fbba270d02e1e016e5d50d32dc8,0,2,True,True,2,64,15982,f3ff6d142b91f28930ac99ca1ad2b1b337328a1918e09652c357189103d5b793,1,1,False,True,1,62,15970,f740013a065756a3270ce83926cebb41c40b3a401e099ec5bcb015bd9b5c536d,0,1,True,True,2,123,31959,a5514e7ebdf02f28e2447bcc2f83de2cab6ccb19ef09a2aa2a32e7060e721614,0,2,True,True,2,125,31997,fc2dc7177e7bcae0b1026d5f415c7c06f7c4f1f83e66385e84d2493557bfda45,0,2,True,True,2,112,31972,e5a8331ac3a21ce1bac7a8dc3a2a19f9172eba5b7efb8007e36b658006708402,0,2
b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,47d81afba1c34dc8af6a4ef0a4abd77e5b4f6a72695cf7fc4c4348496170b858,conv-48,78,targeted,True,1,False,False,0,56,15995,6ed90e17725882e0aa542951f511dfbcc5c827f3c396963122c17b358d49eed6,0,0,False,False,0,56,15985,5b90d59708a3d76b43255a3605254fbe95b437ad0fd25f0f37d0c5fa2f1059d4,0,0,False,False,0,55,15988,94cb6b9abbfc75600c686680590023dc3ff09ed129bff271d0855a881788c9f5,0,0,False,False,0,116,31932,7ea83797da84c3362bf33392328a8a6d1fe7919516064914740f260ca34d2c86,0,0,False,False,0,117,31947,6e1917d4a10a282faa17968a1b5d4bfa11fbd373a7c77976bdaa2b43312f9b7f,0,0,False,False,0,108,31943,dde04bf36e9f8e4f0c7ef7aa328fbde7b47339e293827d2db227da0c544a8275,0,0
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,d7dfde90f8ae6bdadcfdcf01d2c175e95da0753ea0e7527a6169bc884a449e3f,conv-48,79,other,True,2,True,True,2,66,15981,399603192d263921441cb432934db112941ced285678b10be4704cbd86a3282d,0,2,True,True,2,65,15915,53f5f6395e8a4675b0ebb53a04edca275f057a0c8bc71af9252c2e2338b5ea00,0,2,True,True,2,61,15927,f6f26a89e9dcffddc426f2f0cf1a6d4e35741b3ec9f9922b2e145866be47266b,0,2,True,True,2,130,31975,030e1e3e8460014b844c9bc3690b5b8d842d1072b5289a4ff1516c4934c40458,0,2,True,True,2,130,31975,4ddfe0a94a1d820d6d22cef53eb79ada8ea244d6ad1b6b55d69e855e5103aad5,0,2,True,True,2,118,31930,ef52dbe1402e7d2111b0a696ee125967fce001c28805ba85c28fd7950b7400ba,0,2
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,ced999718febaa67e53e5bdfcb0f84fae6e6a0f984aaaa5b790e4c5de53ce37c,conv-48,80,other,True,3,True,True,3,67,15967,8c84cd5837640be3337fadff3033ee30e402319c65f9eb67a1e64b3bf79c4287,0,3,True,True,3,67,16000,28951487b4dcbcd9b397396b229224e519549e53fd1ff13b70b4046a9f3e3140,0,3,True,True,3,62,15999,f47cb06aa9266e8c0642b1fcacdbb0f1f802dd8d36b919263b9907b9178c2c86,0,3,True,True,3,124,31981,54b7beaf5a22c8e95044061d1aba59376b6eaa855bf7ac22b55a294fc957431e,0,3,True,True,3,126,31913,74f359aa19017354d5bb0f23217ba9fe7f72afb93ce53e6b27e720ab724761ac,0,3,True,True,3,117,31911,c9d01eafbb4678338738253cae0eecf3c2a820b330cbf59feb1b97c38755aa2c,0,3
